报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.56,0.52,0.42,0.33,0.27,0.29,0.37,0.3,0.52,0.59,0.44,0.44,0.5,0.76,0.39,0.42,
每股净资产(元),--,--,--,--,--,--,--,--,4.88,3.87,3.58,3.44,2.01,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.12,-0.11,-0.72,1.1,0.07,1.42,0.61,-0.57,
主营业务收入(万元),4125882,4059662,2981627,1791711,1359099,1206145,1309476,1034995,1187788,905259,605232,790601,676810,621461,306969,178960,
主营业务利润(万元),284025,231423,176614,140584,80218,79097,61110,56143,49949,50897,51710,41502,36327,28792,15671,12923,
营业利润(万元),115166,101980,75054,64266,45708,48438,32467,23395,21484,21193,18125,19226,16618,9856,3827,6305,
投资收益(万元),12274,1415,13207,19965,26542,20940,14571,8573,6672,4418,1769,--,--,0,--,2132,
营业外收支净额(万元),9394,5246,2779,4979,4748,353,-591,1314,3096,4605,1661,981,1156,0,5115,73,
利润总额(万元),124560,107227,77833,69245,50456,48791,31876,24709,24580,25797,19786,20207,17773,15668,8942,6378,
净利润(万元),106340,90879,70533,55125,45669,45187,28851,23353,22937,23686,17542,17521,17424,15392,7500,6063,
净利润(扣除非经常性损益后)(万元),93447,80148,71190,51038,30309,43525,28930,21999,20799,20579,16548,17318,17068,14901,7222,3839,
经营活动产生的现金流量净额(万元),113029,260655,-311355,88672,61,133260,21691,45624,5962,-4489,-28723,43991,2312,28842,12392,-8754,
现金及现金等价物净增加额(万元),150260,65682,-78083,17822,-102339,176922,-19078,-81955,84551,-25291,609,48140,14403,7744,-22610,15062,
总资产(万元),2452226,1921816,1527997,1276429,921973,821646,731649,643576,693814,542716,453420,331888,283822,210972,124609,148968,
流动资产(万元),1575293,1228413,938888,780649,454409,486916,370021,344599,494675,352749,292411,204892,189340,140922,73876,110441,
总负债(万元),1475892,1082718,975832,811544,508639,497411,443179,374211,440246,386603,309108,181663,204319,151062,82693,121610,
流动负债(万元),1155164,1018458,821504,773033,395082,497102,364235,372412,408925,321079,234994,179203,191211,134970,73679,120500,
股东权益不含少数股东权益(万元),939590,802937,517776,431208,381062,324235,288540,269365,251933,154790,143205,137695,69204,54496,38813,23254,
净资产收益率加权(%),12.77,14.87,13.57,13.61,12.52,14.78,10.34,8.98,13.62,15.48,11.98,13.67,28.46,33.1,22.74,31.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
