报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.94,0.84,0.73,0.61,0.54,0.62,0.53,0.47,0.41,0.36,0.31,0.3,0.56,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.2,3.89,3.63,3.32,6.13,3.49,4.24,3.76,1.86,1.4,1.2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.06,0.39,0.32,0.13,0.27,0.59,0.96,0.51,0.58,0.58,0,
主营业务收入(万元),353371,283408,261213,225640,187343,160434,137084,109416,86019,67751,58443,48696,33843,31975,29487,15059,10582,9522,4695,
主营业务利润(万元),122380,103406,93794,79456,67390,60981,54984,44363,36812,31025,26668,23017,16526,21000,19918,9450,6870,6500,3366,
营业利润(万元),49826,43084,37980,32627,28461,23252,20446,16706,14698,14021,10416,11847,10950,13121,12450,4515,2474,2071,1057,
投资收益(万元),72,--,52,211,285,--,--,--,--,--,-1676,48,393,46,-1,0,15,34,0,
营业外收支净额(万元),688,1442,1157,1114,1147,1288,652,2557,2944,1492,1123,866,--,-20,-268,-10,-35,0,0,
利润总额(万元),50515,44526,39138,33741,29608,24540,21097,19263,17642,15514,11539,12713,10980,13183,12213,4523,2468,2103,1057,
净利润(万元),40223,35895,31139,26107,23331,20341,17565,15358,13623,11747,10312,9805,8792,11468,11438,4136,2480,1743,708,
净利润(扣除非经常性损益后)(万元),37014,32631,29313,25522,22610,19559,17080,13633,11232,10762,10865,9415,8711,11438,11664,4124,0,0,0,
经营活动产生的现金流量净额(万元),26535,12171,18573,24117,41183,13531,10764,11203,-1915,12766,10472,4325,4438,8528,9191,4093,3163,3154,0,
现金及现金等价物净增加额(万元),10506,-9435,118,2954,30001,5601,6871,1138,-17607,-3756,-12651,-2596,47040,-1424,6525,14710,1674,3615,0,
总资产(万元),559399,472171,439202,371508,323260,283237,248103,220788,194552,188374,172379,165600,136761,63724,52410,35514,15243,15255,8611,
流动资产(万元),478085,394325,362167,299258,260356,213984,177432,148112,124908,125001,127321,120578,107824,48461,43861,30234,11585,11654,4776,
总负债(万元),191663,153568,156210,112804,89974,69790,49685,38483,25266,30667,24313,27235,11969,8872,7226,5072,4889,7648,2095,
流动负债(万元),179738,141951,137727,94632,73740,56077,40047,32385,19856,25243,19002,23196,9201,7163,6358,4005,4108,7157,2095,
股东权益不含少数股东权益(万元),303178,269104,237202,215503,196242,178414,163759,150660,138597,128273,119813,109533,101213,50217,40669,30113,10089,7608,6516,
净资产收益率加权(%),14.08,14.23,13.81,12.71,12.49,11.92,11.16,10.62,10.21,9.49,8.99,9.32,10.61,22.84,32.46,22.46,28.03,23.59,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
