报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.17,0.29,0.19,0.13,0.09,0.02,0.02,-0.33,0.02,0.14,-0.49,0.02,0.19,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.31,2.29,2.14,2.65,3.34,2.37,2.21,3.02,2.86,2.55,2.4,1.37,0.27,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,0.23,0.03,0.18,0.09,0.15,0.21,0.49,0.15,0.33,0.4,0.81,--,--,--,
主营业务收入(万元),277994,261022,217936,169177,131614,116823,125610,113032,135823,127880,80539,172458,125849,94453,63796,44636,35050,30918,26904,25184,15728,13147,11225,
主营业务利润(万元),65798,73660,50330,35402,26251,24686,25097,16990,22928,32028,942,14574,20835,21049,14610,13031,11564,9846,10846,10221,5371,4646,3706,
营业利润(万元),20066,31342,17595,8496,3186,-5590,-4375,-20339,-885,7025,-28678,-4729,7716,8059,3541,6184,7095,5659,6208,5262,2887,2362,1952,
投资收益(万元),4437,551,1541,2571,1718,1011,743,875,3683,959,3182,1832,3634,1260,278,776,67,377,743,21,1,43,41,
营业外收支净额(万元),-316,17,-197,4244,5313,7352,6174,1267,2481,399,-236,6122,--,-210,894,-58,-78,-70,-186,-145,-60,-157,248,
利润总额(万元),19750,31359,17398,12740,8499,1762,1799,-19073,1595,7425,-28914,1392,9598,9909,5459,7446,8027,6784,7370,5386,3034,2513,2282,
净利润(万元),16242,28355,15686,11033,7318,1357,1214,-19694,1210,8443,-29075,1214,8263,9703,3914,6413,7048,6319,6922,5020,3034,2513,2282,
净利润(扣除非经常性损益后)(万元),5785,22483,11859,4651,1372,-6564,-5025,-20946,-3264,7815,-29296,-5767,6582,8992,2799,6016,6460,6168,6330,4884,--,--,--,
经营活动产生的现金流量净额(万元),-9066,9232,14452,-4955,-115,5615,8171,4663,8140,13410,1869,10598,4356,6574,9116,11121,3469,7447,9143,9195,4013,--,--,
现金及现金等价物净增加额(万元),-14619,-8158,6705,-38978,80402,3881,345,-8519,-429,-1827,30,-34928,45639,3676,5738,-4181,4326,-4862,9137,4099,168,--,--,
总资产(万元),671851,593927,545561,476759,435999,286119,252738,243461,245634,216132,196436,231525,270502,214164,167847,122431,111330,79996,70563,38542,28183,24914,--,
流动资产(万元),305909,251355,226602,193465,223987,106968,93980,82762,92553,80498,72071,95934,135143,105994,71569,40890,44501,--,0,--,13201,11936,--,
总负债(万元),257721,207438,170083,116044,85086,133907,135283,124332,106697,79147,66901,71645,100383,104077,64745,51225,44111,21451,15472,23114,16287,13680,--,
流动负债(万元),232131,168352,130933,97574,66030,125101,125168,114084,88882,70993,66434,56126,74113,80929,53627,38135,30026,--,0,--,12541,9403,--,
股东权益不含少数股东权益(万元),406683,382668,372737,360715,350913,148260,117118,116344,135932,134776,126301,156264,163869,103894,97142,69278,65619,58545,55092,15428,11896,11234,--,
净资产收益率加权(%),4.13,7.47,4.26,3.1,2.45,0.95,1.04,-15.61,0.89,6.47,-20.58,0.75,7.5,9.7,4.34,9.62,11.34,10.85,13.58,34.81,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
