报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.41,0.37,0.38,0.47,0.52,0.53,0.56,0.5,
每股净资产(元),--,--,--,2.59,2.36,2.08,1.67,1.32,
每股经营活动产生的现金流量净额(元),--,--,--,0.4,0.5,0.5,0.4,0.51,
主营业务收入(万元),37174,31447,27920,28170,29743,29566,30301,28244,
主营业务利润(万元),12740,10472,10363,11721,12797,12713,13011,11726,
营业利润(万元),10147,8405,7954,7535,8631,8729,9271,8266,
投资收益(万元),1720,2074,1184,232,243,163,--,--,
营业外收支净额(万元),-5,264,398,990,925,1010,1100,920,
利润总额(万元),10142,8669,8352,8525,9556,9738,10371,9186,
净利润(万元),8639,7401,7119,7255,8110,8259,8757,7777,
净利润(扣除非经常性损益后)(万元),6889,5642,5780,6940,7842,7997,8607,7739,
经营活动产生的现金流量净额(万元),6928,4905,7383,6202,7806,7764,6241,7906,
现金及现金等价物净增加额(万元),-13815,6971,35043,1556,3797,416,-2119,4268,
总资产(万元),99843,93482,88551,48773,45742,42338,36172,27938,
流动资产(万元),84439,78067,72897,33427,30054,27283,24299,24098,
总负债(万元),11132,9928,8618,8412,8890,9829,10111,7305,
流动负债(万元),11082,9928,8618,8312,8890,9829,10111,7305,
股东权益不含少数股东权益(万元),88711,83554,79933,40361,36853,32510,26061,20634,
净资产收益率加权(%),10.07,9.09,11.45,19.28,23.83,28.52,38.19,44.93,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
