报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.19,0.3,0.69,0.69,0.52,0.6,0.55,0.55,0.19,
每股净资产(元),--,--,--,4.7,4.11,3.69,3.19,2.09,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,1.15,0.44,0.58,0.55,0.53,0.51,
主营业务收入(万元),44014,37509,28230,24098,21973,20890,15469,13290,12378,
主营业务利润(万元),12505,10528,9799,7893,7199,6760,5552,5068,3631,
营业利润(万元),4906,5062,5386,3875,3014,3295,3284,3276,1000,
投资收益(万元),-2,404,235,115,28,50,0,3,0,
营业外收支净额(万元),-23,32,171,437,84,353,143,157,103,
利润总额(万元),4883,5093,5557,4312,3098,3647,3427,3433,1102,
净利润(万元),2453,3832,4074,3267,2471,2826,2507,2326,522,
净利润(扣除非经常性损益后)(万元),1166,3072,3125,2933,2374,2532,2389,2206,1629,
经营活动产生的现金流量净额(万元),7935,575,2677,5450,2077,2756,2625,2250,2151,
现金及现金等价物净增加额(万元),-4945,9557,1368,3417,-2709,1447,1447,1853,-21,
总资产(万元),73946,58805,47737,27192,23977,23866,18630,13786,11705,
流动资产(万元),43718,42329,35612,17527,14033,14309,9400,6558,4608,
总负债(万元),22382,13320,5883,4094,3791,5861,3112,4632,5075,
流动负债(万元),19201,12910,5883,4094,3791,5861,3112,4632,5075,
股东权益不含少数股东权益(万元),43960,42816,40246,22264,19470,17473,15120,8864,6538,
净资产收益率加权(%),5.66,9.27,11.73,15.78,13.46,17.34,19.11,30.2,13.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
