报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.41,0.49,0.74,1.26,0.95,0.75,0.72,0.65,0.67,0.64,0.35,
每股净资产(元),--,--,--,--,6.22,5.27,4.52,3.8,2.81,2.16,1.65,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.72,0.77,0.05,0.64,0.58,0.29,0.06,
主营业务收入(万元),273544,136253,93409,79968,62623,58076,50015,38768,36821,32511,21016,
主营业务利润(万元),45352,23212,18738,19066,14327,11403,10289,8302,7525,6083,3574,
营业利润(万元),19944,13992,10517,8943,6952,5300,5159,4238,4311,3460,1693,
投资收益(万元),96,1137,-348,-876,-495,-486,-174,-56,0,-1,--,
营业外收支净额(万元),-100,18,536,560,489,527,373,127,172,136,47,
利润总额(万元),19844,14010,11053,9503,7441,5827,5532,4365,4483,3596,1740,
净利润(万元),16619,12242,9380,7932,5989,4718,4564,3689,3808,2967,1349,
净利润(扣除非经常性损益后)(万元),15292,11207,8282,7461,5584,4287,4248,--,--,2865,1316,
经营活动产生的现金流量净额(万元),18785,3043,3359,4467,4552,4835,313,4060,3290,1640,214,
现金及现金等价物净增加额(万元),7936,281,-17250,29950,-5107,6183,-8677,5128,2026,3046,443,
总资产(万元),191603,173213,99060,100975,59303,56511,47385,40284,29429,22496,13434,
流动资产(万元),128513,112920,65919,73739,34301,34308,27796,26190,19211,14593,10032,
总负债(万元),76428,73208,14809,22698,18386,21853,17642,16374,13408,10180,6866,
流动负债(万元),67209,68555,10911,18701,14538,17649,15422,15011,12894,7012,6866,
股东权益不含少数股东权益(万元),108485,94477,84251,76302,39160,33180,28469,23910,16021,12316,6287,
净资产收益率加权(%),16.39,13.75,11.73,18.39,16.56,15.31,17.43,20.65,26.97,33.68,24.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
