报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.5,0.67,0.27,0.65,1.01,1.39,1.09,0.78,0.71,
每股净资产(元),--,--,--,--,--,8.05,4,3.07,2.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.01,1.13,0.49,0.48,
主营业务收入(万元),151331,144572,82037,39104,43207,40242,32323,26142,20367,
主营业务利润(万元),62723,65464,35636,16916,20766,17943,13909,10780,8469,
营业利润(万元),30577,32824,7407,5108,10898,10321,7172,5342,4411,
投资收益(万元),149,77,360,217,24,--,--,--,--,
营业外收支净额(万元),-196,118,386,2241,1272,179,219,149,605,
利润总额(万元),30381,32942,7793,7349,12170,10499,7391,5491,5016,
净利润(万元),25514,28444,8381,6779,10521,9008,6544,4665,4245,
净利润(扣除非经常性损益后)(万元),16781,25764,7386,4874,9402,8856,6358,4539,3740,
经营活动产生的现金流量净额(万元),18729,18342,11829,5864,8871,8067,6789,2948,2872,
现金及现金等价物净增加额(万元),64567,12911,9110,-6698,-11693,27005,4710,861,776,
总资产(万元),473034,348968,292835,114351,99583,83412,41786,30120,24387,
流动资产(万元),239342,143807,112862,51642,54924,57528,26696,19866,17095,
总负债(万元),225657,125065,95774,36234,26204,18973,17759,11672,10604,
流动负债(万元),176475,101557,78521,33607,24964,16290,14905,11200,10303,
股东权益不含少数股东权益(万元),241246,218538,192125,78111,73379,64439,24028,18447,13783,
净资产收益率加权(%),11.12,13.86,7.74,8.99,15.33,24.76,31.16,28.95,36.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
