报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.48,0.43,0.5,0.5,0.38,0.25,0.22,0.38,0.3,0.27,0.22,0.24,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.86,2.49,2.18,1.91,1.69,1.44,1.24,1.22,1.19,1.1,0.02,0.18,1.04,1.05,1.87,1.71,1.84,1.81,2.03,2.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,0.51,0.1,0.3,0.21,0.07,0.23,0.12,0.07,-0.05,0.35,0.86,0.17,0.29,--,--,--,--,--,
主营业务收入(万元),173972,102702,97630,93678,51828,57828,49037,42015,39289,32039,28967,25590,23177,52727,49714,50018,52786,50778,51334,62498,44290,51570,60465,62710,55973,39789,31387,
主营业务利润(万元),68609,40760,33726,35256,14310,18007,14071,13031,15069,12375,10489,11568,9827,10078,11089,12851,13547,12092,13782,16119,10230,14220,1122,1020,2967,3321,4993,
营业利润(万元),52963,50446,34227,21394,7377,5674,4199,3939,9465,9438,8169,8499,7886,380,584,1327,456,-5382,-9759,2048,-7735,-300,1105,1239,3017,3333,5483,
投资收益(万元),745,15,1008,919,900,750,--,--,--,--,2,76,115,-25,-184,-793,1244,-102,52,-172,-866,501,692,2181,212,2039,10,
营业外收支净额(万元),-101,-15,-11,10105,5094,2241,3011,2036,60,21,-0,-8,2,-56,10,1152,124,-543,-18,-1815,-184,0,0,0,0,0,-318,
利润总额(万元),52862,50431,34216,31499,12471,7916,7210,5974,9524,9460,8169,8491,7888,316,645,2380,4185,-6027,-9725,97,-7879,191,1739,4005,3311,5409,5175,
净利润(万元),46458,41432,32235,29750,10227,6617,5975,10125,8170,7374,5872,6491,5314,286,621,2306,3960,-6008,-9774,536,-7982,97,976,2581,2531,4645,4018,
净利润(扣除非经常性损益后)(万元),47277,31331,28755,22013,6469,4171,3660,3937,8125,7352,5871,6439,5235,308,738,1870,257,-5465,-9756,2315,-8704,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),77052,28104,35478,23794,43894,16722,8388,7856,3989,13828,2768,8166,5577,1808,6067,3120,1738,-1287,9521,23053,4541,7806,--,--,--,--,--,
现金及现金等价物净增加额(万元),15951,38694,13932,54552,17824,1911,585,-19141,13634,17061,-4922,1196,4739,-3642,4545,360,-1739,-3312,-2207,5576,-2812,-1902,--,--,--,--,--,
总资产(万元),1088360,908685,676088,620333,241882,229588,185245,143021,137162,99702,74509,73657,59103,51164,95831,94504,93298,111011,118642,127539,128324,154266,142725,121983,106435,86576,78760,
流动资产(万元),317220,347669,173059,135898,61516,61944,55048,52912,65422,41391,21599,23768,16849,5490,44684,37030,35726,67973,0,0,86472,95457,88144,70073,64966,42110,43356,
总负债(万元),444802,300107,118560,94526,142249,139300,100810,65326,69790,40896,23077,28096,20436,17845,61203,60482,61906,107712,111076,--,97886,101405,93963,76578,63246,48482,42985,
流动负债(万元),164061,181106,67486,35408,88758,113855,75186,36748,32544,26896,18077,25096,20436,17845,54906,53097,58543,101073,0,0,77912,81727,73584,53230,48726,39681,32536,
股东权益不含少数股东权益(万元),599387,578594,547100,518114,98027,88749,83076,77101,66976,58807,51433,45561,38667,33319,32795,32173,29643,520,4839,28026,28168,50279,46164,45187,40385,36286,34799,
净资产收益率加权(%),7.88,7.47,6.05,7.14,10.95,7.72,7.46,14.05,12.99,13.38,12.11,15.34,14.76,0.87,1.91,7.46,26.26,-227.83,-100.56,1.89,--,0.2,--,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
