报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.04,0.04,0.06,0.06,0.12,0.33,0.45,0.81,0.98,0.5,0.26,
每股净资产(元),--,--,--,--,--,7.27,7.14,7.18,2.64,1.66,1.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.27,0.48,0.88,1.09,0.52,0.39,
主营业务收入(万元),23967,21584,23110,19157,20014,18053,19011,23126,20595,12260,6223,
主营业务利润(万元),14435,13042,14073,11976,12562,11038,12668,16719,15971,9793,4309,
营业利润(万元),4262,4355,4436,4606,7222,5650,8132,11180,10660,5875,2237,
投资收益(万元),256,1048,552,229,226,--,--,--,--,1,--,
营业外收支净额(万元),-0,5,-6,-274,279,334,606,1116,924,429,342,
利润总额(万元),4262,4359,4430,4331,7501,5983,8738,12297,11584,6305,2579,
净利润(万元),1266,1222,1894,1910,4163,3703,5086,7926,8208,4171,2178,
净利润(扣除非经常性损益后)(万元),364,213,1430,2263,3971,3704,4821,7730,8138,4131,2179,
经营活动产生的现金流量净额(万元),804,4527,2788,3391,4459,2975,5427,9824,9115,4362,3244,
现金及现金等价物净增加额(万元),-20286,-2632,-7018,-16391,2409,27824,3926,4546,7234,6698,402,
总资产(万元),88766,89122,89220,89710,89102,85409,83110,83619,24379,16067,12767,
流动资产(万元),51312,56194,57167,58202,61532,72961,73451,81699,22532,14596,11287,
总负债(万元),3542,5901,3214,4097,4140,3509,2534,2547,1907,1597,1076,
流动负债(万元),3542,5901,3214,4097,4140,3509,2534,2547,1907,1597,1076,
股东权益不含少数股东权益(万元),84435,82680,85490,85108,84458,81415,79952,80466,22191,13982,10661,
净资产收益率加权(%),1.5,1.46,2.22,2.26,5.03,4.6,6.38,14.84,45.38,34.25,21.69,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
