报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.36,0.48,0.42,0.33,0.18,0.15,0.04,0.12,0.24,0.3,0.79,0.79,0.78,0.32,
每股净资产(元),--,--,--,--,--,6.23,6.08,6.13,12.13,12.07,11.97,3.34,3.13,3.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0,0.18,0.04,0.64,0.22,0.42,0.25,0.93,0.41,
主营业务收入(万元),119412,96691,92883,59089,40414,21102,23136,20493,23359,22349,27277,24315,30015,27493,
主营业务利润(万元),14517,11619,10191,8283,5875,4693,4472,5052,4925,3946,6464,6938,6345,6526,
营业利润(万元),8851,7687,6564,4830,2539,1986,173,673,1731,1618,3977,3589,3649,1375,
投资收益(万元),1663,1970,1349,162,47,738,--,--,--,--,118,12,432,-9,
营业外收支净额(万元),3,5,-22,588,419,300,988,1291,422,521,313,680,384,283,
利润总额(万元),8853,7692,6541,5417,2958,2286,1161,1964,2152,2139,4290,4270,4033,1658,
净利润(万元),7185,6450,5619,4444,2429,2007,593,1581,1631,2021,3969,3959,3885,1577,
净利润(扣除非经常性损益后)(万元),5066,4506,4208,3954,2163,1130,-34,611,1394,1728,3762,3396,2977,1241,
经营活动产生的现金流量净额(万元),-10783,6065,2417,2124,4493,53,2452,502,4305,1492,2778,1227,3806,1672,
现金及现金等价物净增加额(万元),-12221,104,-14466,-19520,1481,14707,-1508,-15270,-7351,-5865,60667,-2301,-649,-374,
总资产(万元),108557,99876,95170,92453,88255,86120,87306,88608,91478,89675,90726,20475,18727,17927,
流动资产(万元),84986,75974,70368,67170,62122,59182,45249,50539,64805,69541,81267,15370,16888,16674,
总负债(万元),8099,4378,4313,4644,3864,2930,6122,6681,10463,9052,10788,3754,5964,4950,
流动负债(万元),8068,4217,4175,4541,3752,2839,3737,3456,6813,1502,5138,3569,5429,4530,
股东权益不含少数股东权益(万元),100458,95498,90857,87809,84391,83190,81184,81927,81015,80623,79938,16721,12763,12977,
净资产收益率加权(%),7.36,6.92,6.28,5.17,2.91,2.44,0.73,1.91,2.03,2.52,22.38,26.85,26.04,12.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
