报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.34,0.69,0.49,0.73,0.46,0.26,0.47,0.5,0.57,0.4,0.19,
每股净资产(元),--,--,--,--,--,--,--,3.03,2.63,2.21,1.81,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0.41,0.58,0.5,0.25,
主营业务收入(万元),241378,228061,209499,173814,53056,39792,41260,42158,42507,34975,29209,
主营业务利润(万元),40869,40462,38609,35245,19538,14690,16366,16287,17564,14359,9788,
营业利润(万元),8381,16102,12240,16123,7904,4157,5484,5904,7092,4963,1984,
投资收益(万元),-591,-486,-798,-296,62,--,--,--,--,--,--,
营业外收支净额(万元),117,-39,-240,877,67,480,248,274,-27,-36,299,
利润总额(万元),8499,16064,12000,17000,7971,4636,5732,6178,7065,4928,2283,
净利润(万元),5892,12155,8574,12482,6159,3394,4828,5167,5886,4183,1986,
净利润(扣除非经常性损益后)(万元),5421,11495,8395,11688,6096,3034,4629,4937,5904,4212,1724,
经营活动产生的现金流量净额(万元),5950,10579,2410,-5752,6762,5379,4700,4239,6018,5150,2593,
现金及现金等价物净增加额(万元),-5340,12111,-971,-1594,11037,2765,-1058,-164,998,1026,509,
总资产(万元),306269,282544,254583,233931,209844,73802,64451,61514,56625,46552,39493,
流动资产(万元),179076,158115,142143,131216,109433,46490,36866,33456,29529,24980,21741,
总负债(万元),115410,98680,81443,67560,92293,18185,29322,30167,29362,23667,20751,
流动负债(万元),97853,97344,80293,66527,91178,17947,29092,29996,29362,23667,20751,
股东权益不含少数股东权益(万元),190158,183147,172528,166297,117503,55584,35098,31347,27263,22885,18741,
净资产收益率加权(%),3.19,6.85,5.07,8.26,10.61,6.45,14.66,17.91,23.96,20.12,10.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
