报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.49,0.25,0.14,0.18,0.2,0.44,0.35,0.32,0.31,0.64,0.69,0.37,0.53,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3,5.41,3.43,2.8,3.68,4.12,3.56,4.74,2.29,1.74,1.19,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.33,-0.44,1.05,0.16,-0.28,0.66,-0.21,0.17,0,0.58,0,
主营业务收入(万元),2014334,2014807,1921536,816673,534034,502996,409528,335353,289438,228123,185722,187088,107651,97200,81538,65310,46539,36487,30261,
主营业务利润(万元),263464,241612,201037,119137,126222,110156,84968,68204,55500,47963,45474,32745,24004,23560,19934,15637,12185,10876,8511,
营业利润(万元),204002,128391,82793,-14320,42397,36140,26861,20146,17943,21126,21297,11344,10882,11656,10586,7194,5574,5182,3287,
投资收益(万元),19396,1104,2149,9782,28693,-380,789,172,-165,1222,22,150,121,-6,0,0,0,3,9,
营业外收支净额(万元),-4248,-3759,3170,105232,38727,618,1307,390,648,527,466,86,--,-253,-902,-120,-63,0,0,
利润总额(万元),199754,124633,85963,90912,81124,36757,28169,20537,18591,21653,21763,11429,10880,11464,9684,7090,5511,5140,3328,
净利润(万元),160219,81899,46941,58099,55063,21234,17268,15442,15066,14345,14089,7458,8267,7944,7159,5256,3935,3563,2134,
净利润(扣除非经常性损益后)(万元),101844,64625,25672,-16680,19227,19609,15895,14751,14195,12904,13566,5581,7374,7980,7884,5269,0,0,0,
经营活动产生的现金流量净额(万元),141471,46560,-105160,-40070,41419,33735,-20269,11825,-15935,-10675,21223,3151,-4360,7934,-2472,1397,2932,3492,0,
现金及现金等价物净增加额(万元),-155039,27798,-104246,-124146,583719,24307,-19558,14029,-8265,18531,7525,-3012,-958,-402,-11492,17372,995,3387,0,
总资产(万元),3048353,2992963,2407893,1701895,1448233,437629,363384,299214,237867,193536,135813,115665,90857,61407,53284,46072,21731,18993,13661,
流动资产(万元),1052659,1342548,1127863,907938,1043191,291707,229455,193921,171454,149146,95331,80455,64777,44612,41648,42810,18671,16597,11366,
总负债(万元),1409527,1645674,1157438,530362,332574,221271,157203,110725,72346,43556,50754,46276,31206,10074,8786,8090,7966,8580,6519,
流动负债(万元),755111,1169733,731019,321411,176084,131574,88080,96407,70675,42656,50637,46186,31184,10009,8769,8053,6283,6930,6519,
股东权益不含少数股东权益(万元),1462676,1216158,1143599,1112664,1087299,184327,176013,163636,146450,131895,69569,56852,57422,49495,42751,37946,13765,10413,7142,
净资产收益率加权(%),11.71,6.93,4.16,5.29,18.28,11.7,10.17,9.96,10.83,14.27,22.26,11.65,15.44,17.22,17.84,20.33,30.76,41.29,35.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
