报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.24,0.05,0.17,-0.34,0.11,0.04,-0.48,0.12,0.1,0.19,0.34,0.24,4.35,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,3.52,3.4,2.16,1.98,1.38,1.14,-3.2,-3.03,4.03,4.34,4.21,4.09,4.03,3.87,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.37,-0.2,-0.53,0.12,0.41,0.19,0.37,-2.9,0.29,0.73,0.26,-0.28,0.5,0,0,--,
主营业务收入(万元),277808,208915,208640,120410,183530,176776,141190,127719,137382,104816,120642,9399,13326,12527,11096,17362,13421,17340,17071,23354,13271,9874,8419,4765,
主营业务利润(万元),78346,60177,58777,19874,37043,32269,20142,19788,25146,20639,19364,3016,4926,6266,3715,4940,3686,3525,3290,6398,4590,4269,3491,2104,
营业利润(万元),9191,3443,15575,-18310,1687,-601,-16953,2084,2596,5863,657,1343,2329,8316,-25703,-848,1999,1394,1136,3006,3018,2758,2444,1503,
投资收益(万元),674,607,1702,351,342,543,390,20,-11,53,-842,536,304,772,705,-4,159,528,1442,483,259,332,139,152,
营业外收支净额(万元),4446,-29,-69,3296,938,1507,1529,2230,1166,1059,9692,864,37543,-6786,-38118,-555,-10,-14,80,249,296,0,0,9,
利润总额(万元),13638,3414,15506,-15014,2625,905,-15423,4314,3762,6922,10348,2207,39872,2304,-62960,-1397,2150,1978,2759,3802,3723,3189,2614,1664,
净利润(万元),13387,2701,6021,-10764,3416,1214,-14861,3467,2978,5370,9351,2159,39105,1207,-63586,-2814,1186,1265,1949,3053,2918,2801,2512,1651,
净利润(扣除非经常性损益后)(万元),7114,1704,4686,-12822,2838,-624,-16979,990,1827,4360,0,1295,1460,7990,-63536,-2282,1217,991,1497,2436,2471,0,0,--,
经营活动产生的现金流量净额(万元),34789,15539,2356,-27004,-13991,26564,19653,7962,-11146,-5712,-14794,1066,3693,1714,3318,-26083,2635,6526,2319,-2522,4465,0,0,--,
现金及现金等价物净增加额(万元),6891,-2393,26957,-7433,5791,10535,-567,6456,2116,-6218,-9153,-638,2376,547,-3244,-21944,7798,6477,-37,-10201,20235,0,0,--,
总资产(万元),732674,646569,601559,401183,430861,355498,307272,307609,285381,229166,222594,23447,22299,22271,17291,58289,58590,51917,53774,54042,52899,17902,15140,9026,
流动资产(万元),372775,304963,292969,211021,246251,203198,178646,189773,214206,165043,170538,15465,15403,15620,11028,47468,44560,--,0,0,0,11883,9780,5313,
总负债(万元),483131,402731,361571,287695,308415,262631,210907,201536,182571,168395,166339,10439,11421,50582,44186,19471,17766,12668,13809,15740,16411,8687,6722,4514,
流动负债(万元),384493,338105,299898,266014,297858,227722,186232,165551,147891,127120,147669,10439,11421,50582,44153,19416,17758,--,0,0,0,8477,5812,4100,
股东权益不含少数股东权益(万元),243377,234179,230430,111912,121818,92837,96365,106073,102546,60318,55171,12454,10295,-28834,-27253,36286,39100,37914,36843,36246,34813,9182,8219,4512,
净资产收益率加权(%),5.64,1.16,3.51,-9.21,3,1.31,-14.65,3.32,3.15,9.3,17.26,18.98,--,0,0,-7.47,3.08,3.4,5.25,8.4,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
