报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),1.95,1.85,1.84,2.4,2.67,2.52,2.19,1.83,1.46,1.6,1.62,2.21,1.26,--,--,--,0.4,0.36,0.44,0.4,0.44,--,--,0.63,
每股净资产(元),16.83,15.05,13.47,15.64,15.29,13.15,10.96,9.52,7.98,8.57,7.7,7.36,6.5,5.67,3.97,3.45,3.07,2.2,2.93,3.09,3.23,1.66,1.58,1.58,
每股经营活动产生的现金流量净额(元),-2.34,-11.53,-4.79,-8.88,19.24,10.25,16.53,4.96,10.65,-0.38,11.72,18.64,12.73,4.87,1.47,1.26,1.02,5.45,0.78,0.7,0.4,--,--,--,
主营业务收入(万元),19068800,17154200,16861900,16079200,14655000,12318100,10001500,8295200,6791767,4985585,3682393,3456057,2587643,1890429,2146700,1676099,1202724,815646,718525,571041,398205,479338,532829,421627,
主营业务利润(万元),6986400,6534300,7027500,6966000,6606700,6175100,5352300,4441900,3575673,2507205,1717837,1533201,1076274,1128957,847248,698007,519910,352971,144709,122946,11623,43314,59143,66282,
营业利润(万元),6986400,6534300,7027500,6966000,6606700,6175100,5352300,4441900,3575673,2507205,1717837,1533201,1076274,1128957,847248,698007,519910,352971,144709,122946,11623,43314,59143,66282,
投资收益(万元),1357100,1476500,1358500,703300,46100,-26200,82000,7600,19442,2221,41312,15974,5414,2279,170644,145593,147132,129868,109244,113628,104642,71903,40374,31729,
营业外收支净额(万元),-4700,-5900,-44700,31500,81000,27900,32600,33500,8256,20885,11765,-2855,-444,5562,546,2452,-883,753,-638,176,1436,854,-555,800,
利润总额(万元),6981700,6528400,6982800,6997500,6687700,6203000,5384900,4475400,3583929,2528091,1729602,1530346,1075830,603405,423089,304882,234377,186675,144071,123123,117701,116071,98963,98811,
净利润(万元),5891100,5591400,5425800,5309900,5060400,4702600,4092200,3418600,2728598,1917721,1321658,1251597,549878,335303,248542,193003,156609,128531,106188,95790,92669,85944,64500,62911,
净利润(扣除非经常性损益后)(万元),5755400,5564300,5404600,5168700,4956100,4665000,4039700,3374800,2705100,1899341,1312600,1213600,655485,330890,247143,189433,153569,128026,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-6862800,-33836000,-14067300,-19199300,35882000,19115800,30840600,9257800,19865578,-550700,10348189,10550400,5542678,1026070,576231,2228775,616431,1925015,1028012,599163,45634,-155320,--,--,
现金及现金等价物净增加额(万元),1744000,4018600,-9995300,-1727600,7590300,-7733200,-2605800,-2045400,14503155,3347326,3818500,2507849,-1369723,2788589,-332018,2627141,393406,1431684,-93674,486052,193822,-290963,--,--,
总资产(万元),700592900,628960600,613724000,585726300,504435200,419592400,368012500,314570700,268469369,219141077,162271796,130942544,91498035,68934415,57306662,45553229,37105670,27930072,17369068,13072243,10320968,8733822,8164033,6506717,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,--,42424487,33124520,27883708,21705168,12785125,9742132,7749464,6959760,7113278,5792734,
总负债(万元),644487800,581122600,570625500,548432900,472575200,393263900,347289800,296604800,253515091,206813092,155463051,126772364,88668248,66463803,55764580,44202198,35904578,27134024,16662402,12327766,9543362,8400471,7846861,6348726,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,--,35149822,28509062,24182478,18613701,10786992,8163711,6415584,5700631,5927846,4975628,
股东权益不含少数股东权益(万元),55386100,47156200,42540400,36794700,31517000,26016900,20437500,17749700,14889124,12299634,6795303,4167944,2829787,2470613,1552592,1351030,1201092,796048,706667,744477,777605,333351,317172,157991,
净资产收益率加权(%),12.29,13.14,14.45,16.35,18.82,21.02,21.53,20.95,20.07,23.27,25.86,36.71,20.1,19.37,17.21,15.17,13.96,16.67,15.13,13.75,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
