报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.02,0.26,0.25,0.23,-0.45,0.37,0.35,0.45,0.58,
每股净资产(元),--,--,--,--,--,--,3.91,3.56,3.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.24,0.29,0.34,
主营业务收入(万元),938775,1047230,958348,555843,521879,677836,753517,622125,397961,
主营业务利润(万元),83242,134427,107343,84743,13626,92050,87744,74492,55546,
营业利润(万元),8943,53708,37761,29034,-64586,25280,16632,26354,34724,
投资收益(万元),-3059,6235,2115,8900,2540,--,--,--,--,
营业外收支净额(万元),-111,-733,-99,660,3462,766,1179,444,148,
利润总额(万元),8832,52975,37662,29694,-61123,26046,17810,26798,34872,
净利润(万元),2879,32527,24763,21562,-28093,19132,17495,22434,29199,
净利润(扣除非经常性损益后)(万元),2100,30536,24442,14389,-35111,18636,16793,22212,29139,
经营活动产生的现金流量净额(万元),48091,47116,67724,69932,-5726,-91572,11904,14289,17169,
现金及现金等价物净增加额(万元),-98005,-19275,123605,-19947,-62315,65839,10041,-44339,51887,
总资产(万元),1473874,1452041,1402177,1065326,1029792,1200319,888762,708796,579633,
流动资产(万元),503560,661616,654739,488307,452018,642987,349963,255153,250146,
总负债(万元),735526,695013,687110,623172,607954,720444,615873,450108,344996,
流动负债(万元),679856,622854,628594,541259,492893,564623,557809,319786,263762,
股东权益不含少数股东权益(万元),563352,570296,539444,273461,248750,282829,195259,178194,155648,
净资产收益率加权(%),0.51,5.86,6.93,8.26,-10.57,8.86,9.37,13.44,20.77,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
