报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.58,0.26,0.17,-0.12,0.01,0.08,0.5,0.95,1.05,0.97,1.42,1.03,1.75,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.6,4.73,4.42,3.34,4.77,4.53,3.42,3.2,3.17,2.58,2.92,5.4,1.45,1.11,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.27,0.09,0.8,0.21,0.6,0.86,0.91,0.46,-0.08,0.07,0.12,0.03,0,--,--,
主营业务收入(万元),4330740,2869654,2327289,2002252,2075335,2585120,3854178,4807117,4632258,3219267,2076216,1354878,897356,462534,327889,338046,117333,66544,38833,24485,18403,14247,9829,
主营业务利润(万元),1263336,752241,466769,455243,550463,698147,1097083,1526464,1474293,959151,523189,367484,254056,122260,84804,88609,42074,26191,17195,10592,8647,6175,4046,
营业利润(万元),501392,260116,121778,-180345,-60514,66292,453424,890899,951437,537387,272985,165960,135801,51091,32338,38978,23251,16013,10456,6112,5216,3423,2063,
投资收益(万元),94581,87110,1095011,-2449,8338,1084,4105,3587,3589,1467,-26,1036,1249,-597,-624,-61,192,-349,41,0,0,0,0,
营业外收支净额(万元),1998,3737,2364,78823,63842,20022,-1233,-5085,8810,4223,9755,12558,--,-2191,-1073,-545,84,14,66,85,0,--,--,
利润总额(万元),503390,263852,124142,-101523,3329,86314,452191,885814,960247,541611,282739,178518,136432,48593,31363,38372,23527,15677,10562,6197,5018,3359,2017,
净利润(万元),437146,201986,133192,-93370,8347,59407,383897,733005,806564,466559,237240,156938,133359,48090,31048,38285,23076,15371,10523,5256,4475,2762,1649,
净利润(扣除非经常性损益后)(万元),351430,149022,-795038,-167773,-44902,31829,371583,713979,798782,463337,229660,147394,131541,49793,31328,38691,22981,15357,10132,5093,0,--,--,
经营活动产生的现金流量净额(万元),621935,506412,285109,216856,-333450,-769013,73677,296029,209323,54518,133330,31262,45992,43708,46273,23306,-3239,2914,3592,414,0,--,--,
现金及现金等价物净增加额(万元),-368107,160619,57347,-491209,-299667,-217400,-342655,408176,-275606,1531907,9828,231645,6010,33890,14426,8942,-1096,-10399,-6295,56540,0,--,--,
总资产(万元),9206803,9345665,8314907,8914102,9372302,9375796,8953716,8897446,7158177,6299528,3400575,2312199,853216,534814,417338,358108,259808,147217,105994,95044,30046,23074,13050,
流动资产(万元),6318212,7036891,6204156,6891977,7458485,7408196,6952996,6702957,4901555,4436646,2047641,1401049,633161,373900,278088,243916,172306,--,0,0,0,20214,11155,
总负债(万元),5253486,5468818,4492177,5134606,5311392,5251005,4748559,4778550,3594701,3552083,2632280,1777847,478140,301052,240346,192200,133699,43276,18067,13625,15168,11993,4670,
流动负债(万元),3458344,3962837,2447007,2689921,3018266,2526244,3302325,3476598,2665138,2598096,1943446,1299051,444470,299720,238188,189414,129343,--,0,0,0,11993,4340,
股东权益不含少数股东权益(万元),3886323,3820119,3757826,3681356,3993660,4083079,4161909,4080214,3544645,2741521,738976,508242,362914,229762,173175,162049,122711,100610,87490,80967,14457,11081,8380,
净资产收益率加权(%),10.82,5.25,3.57,-2.44,0.21,1.43,9.21,19.07,25.16,33.41,38.12,35.91,45,24.53,19.12,26.94,20.58,16.18,12.27,16.04,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
