报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.35,0.25,0.15,0.14,0.28,0.35,0.37,0.28,0.27,0.24,0.22,0.18,0.17,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.31,3.1,2.91,2.74,2.61,2.49,2.42,2.29,4.45,3.88,4.42,4.21,0.34,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.39,0.58,0.27,0.27,0.37,0.19,0.1,0.2,0.22,0.22,0.32,0.3,0.43,--,--,
主营业务收入(万元),156725,142588,126976,117193,128940,133911,118719,109140,98665,87913,80750,67898,52691,48814,46982,43548,38548,33100,31512,29726,26756,28703,24014,
主营业务利润(万元),39886,33533,24663,21996,42449,38536,30192,29674,25231,21282,19001,17229,14800,14604,14815,14872,16204,11546,10249,9533,9108,8969,7128,
营业利润(万元),25594,15489,11673,450,18875,23788,21291,18759,18509,15500,9759,12081,10012,8792,10329,9853,9193,7083,5311,5823,4684,4440,4018,
投资收益(万元),375,313,610,451,217,323,1505,--,--,--,--,--,0,0,903,185,200,54,1585,30,75,35,14,
营业外收支净额(万元),2745,5631,1489,11044,4369,3920,5568,675,274,755,3977,-694,--,-413,-349,-5,202,190,190,177,--,--,--,
利润总额(万元),28339,21120,13162,11494,23243,27708,26858,19435,18782,16255,13736,11387,10482,8491,10884,10033,9595,7326,7086,6030,5386,4484,3970,
净利润(万元),21146,15046,9098,8593,16941,20232,19219,14284,13893,12307,11183,9303,8496,7133,9109,8333,8070,6200,6128,5126,4578,3816,3690,
净利润(扣除非经常性损益后)(万元),18200,10549,7831,3444,16811,19979,16846,14026,13805,12044,7377,9766,8128,7500,8668,8193,7746,6029,5317,4748,--,--,--,
经营活动产生的现金流量净额(万元),76576,23361,-7447,29057,32814,26592,30366,20478,19885,30023,14063,14030,18811,9797,5286,10298,5753,5065,6264,5790,1598,--,--,
现金及现金等价物净增加额(万元),18115,-13802,20607,-2466,3998,10949,-64226,61795,608,-1889,-149,-7066,8971,-5889,-9464,1167,-5487,-5447,-1441,40025,5789,--,--,
总资产(万元),586164,566356,562143,489319,496176,445444,383999,353103,271093,251641,250411,230961,229138,206628,197997,180456,160046,138750,107962,109427,44529,37335,22161,
流动资产(万元),235673,201728,180193,142076,142623,122401,100295,149407,81987,73702,75595,70891,69888,65720,68433,74087,74538,0,0,0,--,13556,12037,
总负债(万元),247057,246072,255796,201706,214763,173127,138293,153780,97675,89625,98141,87456,92287,75826,71199,60101,44533,46323,20396,26849,22020,23417,8379,
流动负债(万元),144693,87376,87770,88157,76190,55132,55131,42205,30787,21914,30577,24841,47337,75826,69283,60101,44255,0,0,0,--,22695,7190,
股东权益不含少数股东权益(万元),327002,307778,294709,283905,278198,269361,242728,196291,170243,158975,149286,140670,133936,127989,124056,117506,114309,91350,86562,82577,22509,13918,13782,
净资产收益率加权(%),6.67,4.99,3.15,3.07,6.16,8.15,9.31,8.12,8.45,7.99,7.73,6.79,6.35,5.52,7.37,7.03,8.34,6.91,7.17,10.25,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
