报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.07,0.06,0.04,0.01,0.47,-2.05,-0.75,0.08,-0.6,-0.37,0.05,0.43,0.4,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.02,2.62,6.07,6.02,5.59,5.17,4.98,5.53,5.04,4.69,4.41,4.19,3.28,2.93,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.25,0.83,0.01,0.72,0.92,0.89,1.08,1.82,1.08,0.42,0.5,0.06,0.01,-0.02,--,--,--,
主营业务收入(万元),104378,104868,84129,58736,55671,62201,55319,136275,114147,116549,100136,123241,107782,90474,90166,82409,65164,47464,41440,28696,19111,14552,12838,12979,6955,
主营业务利润(万元),12899,12575,11491,3239,2868,-2139,-2039,16357,6060,14378,13644,17963,12958,11148,14868,13821,11446,7712,6342,5900,4615,3030,1955,2870,1025,
营业利润(万元),5434,4644,2613,-7971,-13173,-40062,-26168,-4329,-19820,-5293,1492,6395,4990,3058,6386,6444,4687,4291,4109,4238,3280,1900,1955,2870,1025,
投资收益(万元),203,2462,2100,513,--,187,1239,-475,-74,2,92,2558,-27,-110,56,72,0,0,--,23,180,244,0,0,0,
营业外收支净额(万元),79,211,-267,8931,27981,-24846,2116,7741,843,-6094,42,769,1839,-265,-140,-381,-88,39,-4,0,260,0,0,0,0,
利润总额(万元),5513,4855,2346,960,14808,-64908,-24052,3412,-18977,-11387,1535,7164,6828,3574,6302,6136,4599,4330,4155,4262,4077,2809,1962,2865,1025,
净利润(万元),5094,4424,2550,353,14808,-64910,-23715,2478,-18974,-11779,813,6883,6394,3325,6134,6104,4605,4327,4154,4262,4077,2809,1314,2865,1025,
净利润(扣除非经常性损益后)(万元),3586,1571,169,-9209,-13773,-40981,-28140,-5020,-19768,-5745,635,3404,3338,2242,6182,5578,4643,4272,4108,4238,3816,--,--,--,--,
经营活动产生的现金流量净额(万元),9054,11893,-7681,8807,-517,-6123,-29277,-5156,8008,26194,164,11364,14524,14031,17163,24046,14301,5501,6592,748,159,-258,--,--,--,
现金及现金等价物净增加额(万元),35636,904,-6830,12418,-1079,1485,-6896,-1250,594,-2538,358,192,-48987,36410,-4220,-4839,13770,-3103,5461,7294,-1113,5793,--,--,--,
总资产(万元),328900,310054,279769,286451,140694,150593,247236,313461,390533,386456,345636,320435,303454,464438,250162,237764,238252,193098,154092,107237,68378,52323,23468,17958,11443,
流动资产(万元),180386,163691,155992,174167,67112,72062,73618,94678,182111,177088,131987,131996,114182,154403,81388,71745,86767,--,47638,0,0,22396,9292,4844,3912,
总负债(万元),117114,103443,77644,86843,137208,167508,202643,244753,324342,301219,247471,223350,213478,381404,170432,163944,171623,131130,95923,51928,30985,18919,14774,12316,8087,
流动负债(万元),93332,80703,51260,56814,103885,102243,163063,197621,263744,231286,167373,159597,142145,196536,79702,73874,105993,--,67523,0,0,14218,6733,3810,3377,
股东权益不含少数股东权益(万元),208591,203497,199072,196564,3486,-16915,44593,66558,64080,83053,96183,95370,88487,81957,78842,73038,66565,61948,58149,55309,37394,33404,8694,5642,3357,
净资产收益率加权(%),2.47,2.2,1.29,0.27,--,0,-42.7,3.79,-25.79,-14.1,0.85,7.49,7.5,4.13,8.08,8.75,7.17,7.17,7.24,10.97,0,12.28,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
