报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.06,0.05,0.02,0.06,0.02,0.17,0.04,0.6,1.53,0.89,0.43,0.18,
每股净资产(元),--,--,--,--,--,4.05,5.83,7.62,4.53,3,2.29,1.58,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.32,0.34,-0.48,-1.47,-0.73,0.54,1.18,
主营业务收入(万元),193607,117329,100525,77928,62786,66850,66276,70513,81784,45731,22486,17018,
主营业务利润(万元),16684,13014,11876,13282,7885,9876,8378,10859,14545,9127,4209,2244,
营业利润(万元),2475,1741,612,2581,207,2116,224,4938,9211,4985,2439,1074,
投资收益(万元),136,8,-14,53,352,238,23,--,--,--,--,--,
营业外收支净额(万元),49,187,51,263,134,404,111,87,159,59,56,75,
利润总额(万元),2524,1927,663,2844,340,2519,335,5025,9370,5044,2495,1149,
净利润(万元),2611,2097,630,2426,572,2326,407,4150,8130,4432,2142,897,
净利润(扣除非经常性损益后)(万元),1313,437,262,2430,120,1636,267,4075,8002,4383,2094,841,
经营活动产生的现金流量净额(万元),6231,22807,-1152,-15098,5182,4417,3140,-3378,-7819,-3872,1625,3532,
现金及现金等价物净增加额(万元),-271,-3199,2281,-9080,-7655,3684,-8843,10371,-65,1574,792,3566,
总资产(万元),145107,140466,144821,122207,83464,88944,68693,77738,57919,53276,27766,19482,
流动资产(万元),66493,62057,76175,65604,46299,57007,49569,58831,43186,41204,21244,14462,
总负债(万元),83437,81550,87491,64772,27611,31911,15008,23752,33860,37347,20791,14651,
流动负债(万元),72873,67708,72461,53582,26343,30505,14781,23647,33860,37347,20791,14651,
股东权益不含少数股东权益(万元),61403,58469,56577,56382,54419,55919,53685,53986,24059,15929,6877,4735,
净资产收益率加权(%),4.33,3.65,1.12,3.9,1.04,4.25,0.76,8.04,40.66,48.77,36.89,19.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
