报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.12,0.06,-0.34,0.05,-0.12,0.09,0.1,0.38,0.52,1.03,0.46,0,0,
每股净资产(元),--,--,--,--,--,2.33,4.12,8.07,7.79,2.82,1.66,3.12,1.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.09,-0.19,-0.42,0.1,0.72,0.44,0,0,
主营业务收入(万元),21930,21279,18495,18733,18290,19254,15842,14313,14028,11420,7801,5984,4499,
主营业务利润(万元),8145,6956,5328,6700,6203,7065,6538,6382,6393,5535,3229,2150,1257,
营业利润(万元),1606,978,-5151,478,-2063,140,621,1179,1331,2739,1253,866,289,
投资收益(万元),-61,-43,1505,307,44,150,113,--,--,--,0,0,--,
营业外收支净额(万元),36,18,-36,175,332,444,229,312,474,324,109,1070,30,
利润总额(万元),1643,996,-5187,653,-1731,584,850,1491,1805,3063,1362,1937,320,
净利润(万元),1513,714,-4235,673,-1487,679,709,1342,1612,2666,1198,1804,220,
净利润(扣除非经常性损益后)(万元),1303,545,-5883,108,-1814,171,451,1105,1247,2427,1185,821,183,
经营活动产生的现金流量净额(万元),2510,2970,39,2007,-1389,1146,-1321,-1453,356,1871,1132,344,511,
现金及现金等价物净增加额(万元),467,-470,-6561,5018,-276,-3101,-6110,-692,12824,2661,625,837,355,
总资产(万元),38265,35531,35123,46557,47044,42186,40962,38499,32169,11596,6145,4116,3171,
流动资产(万元),22585,21177,20440,29930,25712,29479,30341,29729,26519,11125,5837,3804,3001,
总负债(万元),10996,9767,10087,12308,12956,11938,11596,9925,4910,4253,1823,991,2351,
流动负债(万元),10893,9662,9956,12152,12774,6049,5705,4033,4867,4253,1803,991,2332,
股东权益不含少数股东权益(万元),26499,25061,24346,28497,27778,29329,28812,28251,27259,7342,4322,3125,820,
净资产收益率加权(%),5.87,2.89,-16.02,2.4,-5.22,2.33,2.52,4.82,8.56,46.42,32.17,89.58,31.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
