报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.3,0.36,0.23,0.19,0.25,0.67,0.63,1.06,1.16,0.65,0.57,0.31,0.34,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.75,3.76,4.09,3.91,3.93,3.85,3.74,3.79,1.9,1.47,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.47,0.07,-0.01,0.7,0.57,0.45,0.51,0.54,0.92,0.02,0,
主营业务收入(万元),502448,603504,458721,338507,316454,390693,340652,309865,242333,156021,116554,85989,65529,60577,47847,39827,34435,19799,15161,
主营业务利润(万元),134975,128712,90225,87542,82718,102305,88925,69148,63389,45679,38218,25883,19227,19072,16320,11387,11356,6992,5627,
营业利润(万元),24825,30472,14117,12131,10977,33383,33038,31938,33455,20499,15534,8631,7144,7870,6564,4815,4296,2858,2726,
投资收益(万元),178,798,311,139,26,609,217,552,239,237,199,298,151,-52,-38,-55,-57,-34,0,
营业外收支净额(万元),222,578,611,173,2676,1265,130,895,-671,252,-561,512,--,-75,-77,-10,-32,0,0,
利润总额(万元),25048,31050,14727,12304,13653,34648,33167,32832,32784,20751,14973,9143,7476,7744,6450,4833,4237,2797,2621,
净利润(万元),14637,17745,7677,6194,8120,21993,20617,20095,20046,11251,7577,3781,3752,3898,3522,3068,3056,2293,1136,
净利润(扣除非经常性损益后)(万元),13376,6494,6380,6008,6346,21145,20575,19453,20588,11078,7893,3562,3410,3903,3458,2801,0,0,0,
经营活动产生的现金流量净额(万元),33228,-40021,74025,78173,19996,-59583,-30175,-26530,8169,1147,-191,8522,6236,4904,5640,5956,6411,0,0,
现金及现金等价物净增加额(万元),73967,-45864,34177,-24869,27466,1979,10664,12286,7364,9156,6641,3568,-7719,-3467,-1526,24086,3686,0,0,
总资产(万元),1277905,1104706,783212,730931,831322,777807,609008,462727,281408,185068,129635,93658,79185,73777,66895,60482,33162,23410,16665,
流动资产(万元),970055,817654,610527,419851,428057,395562,344724,246247,151487,107483,73529,46809,36869,42194,42714,43008,19802,15454,11077,
总负债(万元),862751,742587,542136,494838,599602,551082,404499,281482,183306,105988,62336,36131,27792,24733,20258,14727,16705,12701,10124,
流动负债(万元),727374,597628,453401,410473,504256,429425,251699,239233,133948,101522,61523,35663,27396,24174,20007,14480,16473,12701,10124,
股东权益不含少数股东权益(万元),336934,327272,206359,201519,197210,193943,176536,159660,82141,65102,54471,47303,43264,42351,41122,41692,13322,10266,6421,
净资产收益率加权(%),4.4,5.96,3.75,3.09,4.15,11.88,12.13,16.69,27.64,18.84,14.83,8.35,8.84,9.43,8.55,14.48,22.94,22.33,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
