报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.77,1.21,1.11,1.48,1.07,0.99,0.95,--,--,
每股净资产(元),--,--,--,--,6.33,5.56,4.91,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.07,0.71,0.59,--,--,
主营业务收入(万元),49369,54898,45008,32555,24990,23782,22786,18890,17099,
主营业务利润(万元),18188,23042,19977,15299,10400,9934,9587,8298,7662,
营业利润(万元),8990,14429,13349,9414,6423,6079,6069,5205,4754,
投资收益(万元),529,155,--,--,--,--,--,--,--,
营业外收支净额(万元),315,4,-13,1026,993,770,520,883,323,
利润总额(万元),9305,14433,13336,10439,7416,6850,6589,6089,5077,
净利润(万元),8103,12698,11385,8867,6417,5962,5692,5225,4323,
净利润(扣除非经常性损益后)(万元),7155,11380,10422,8025,5573,5308,5249,4474,4048,
经营活动产生的现金流量净额(万元),10329,13271,8400,3919,6416,4241,3542,4503,3086,
现金及现金等价物净增加额(万元),9260,-15824,29067,-4933,2820,-167,-3976,860,8999,
总资产(万元),94083,96308,88550,49589,40872,35525,33082,30082,26967,
流动资产(万元),66235,71669,71147,37477,29957,24936,25144,24780,22731,
总负债(万元),9382,12801,12240,7968,2802,2183,3603,6294,3905,
流动负债(万元),8876,12465,12240,7968,2802,2183,3603,6294,3905,
股东权益不含少数股东权益(万元),84515,83295,76039,41425,37958,33341,29479,23788,23062,
净资产收益率加权(%),9.65,15.84,16.05,22.28,18.15,19.2,21.37,21.1,31.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
