报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.29,0.16,0.04,0.34,0.84,0.74,0,0.2,0.01,0.03,0.19,-0.43,0.2,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.73,2.38,2.35,2.32,1.83,3.02,2.22,2.08,1.87,1.72,1.58,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.99,0.89,1.1,0.58,0.87,0.61,0.51,0.56,0.61,0.54,0.44,
主营业务收入(万元),9365443,8836507,7900684,6334605,7101469,6839772,6662467,5948997,5449081,4544878,3666182,3196078,2049246,1513093,1330040,1017544,806583,780824,714234,
主营业务利润(万元),1205290,980336,742919,1332096,2309226,1854232,1513284,925316,481653,314134,551877,73892,375139,336813,294494,270275,270510,279789,313403,
营业利润(万元),549327,356941,129926,592769,1385558,973947,733142,206665,-33366,-61123,164265,-341400,180489,173435,158526,155102,162696,183127,207066,
投资收益(万元),78054,91118,97814,32412,39844,83177,50915,110413,128179,84621,24183,-7761,13061,5585,1580,3033,0,0,0,
营业外收支净额(万元),4330,-41334,-157,46368,-4030,-33775,-11104,54866,51045,84396,5826,25149,1806,-369,1013,208,-3567,0,0,
利润总额(万元),553658,315607,129769,639137,1381528,940173,722038,261531,17679,23273,170091,-316251,182295,178651,161120,158343,159129,174749,205863,
净利润(万元),340692,169540,43013,334444,769388,590181,413861,141770,7919,20784,116243,-255810,122627,112189,101498,104406,102353,119309,138881,
净利润(扣除非经常性损益后)(万元),343791,169280,44673,300370,744681,713215,460385,84562,-86527,-105691,113913,-278199,122155,110876,100034,102654,0,0,0,
经营活动产生的现金流量净额(万元),2137688,1780598,1278915,2213225,3152572,2376073,2188566,1228261,673264,605872,666785,351632,524185,364896,309216,293911,273852,0,0,
现金及现金等价物净增加额(万元),-23586,-77848,105818,-287946,345253,228494,-14006,93979,87597,-614,-62741,35197,35608,12228,-41449,69129,-47656,0,0,
总资产(万元),22987560,22502584,21627859,21011195,20665520,18826458,17281785,16457115,14837916,12786035,10047780,8464153,6575319,5401509,3444380,2779071,2042972,1899740,1842421,
流动资产(万元),2659951,2565945,2505157,2106069,2397595,2066496,1691203,1715877,1300181,960473,755809,655612,428825,371514,274843,312577,166731,188400,323721,
总负债(万元),15082059,15842619,16085710,15367743,15075554,14527031,13927770,13692625,12473301,10627315,7963270,6917863,4754344,3855641,2094062,1722799,1118413,1050205,1028553,
流动负债(万元),6732364,7553379,8031733,7415443,6714391,7008010,6211909,5641253,5400368,4666023,3221564,2775183,2411950,1880651,817150,713404,260894,168259,288517,
股东权益不含少数股东权益(万元),6151044,5203101,4175890,4261939,4236883,3165459,2296040,1930193,1610430,1592686,1568480,1101804,1433563,1337732,1252617,981476,905918,832806,813241,
净资产收益率加权(%),6.46,3.65,1.02,7.93,21,21.88,19.72,7.98,0.49,1.32,9.74,-19.21,8.82,8.66,8.49,11.04,11.7,14.7,17.8,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
