报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.16,0.26,0.04,-0.42,-0.49,0,0.06,0.17,0.97,0.75,0.56,0.33,0.41,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.63,5.05,4.08,3.71,5.19,2.89,2.71,2.72,2.56,1.61,1.55,1.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.23,1.07,0.9,0.53,0.62,0.19,0.54,0.51,0.07,0.4,0.29,0,
主营业务收入(万元),313949,241353,210112,180236,175477,273138,242549,230054,221987,175396,125043,94995,68697,51179,25909,25762,23555,22131,19096,16654,
主营业务利润(万元),102469,66722,33969,20593,-15822,9435,29916,36360,68653,48864,34502,22856,15871,14231,6855,8600,7506,7975,8320,6726,
营业利润(万元),27293,70707,-325,-67760,-97062,-47752,-9438,5488,45391,26307,19317,10260,4136,1571,-786,2768,1460,2872,2933,2310,
投资收益(万元),57419,441,24782,813,839,2749,4647,2657,2237,1825,939,1392,1117,659,897,635,-29,24,24,3,
营业外收支净额(万元),-4308,-65444,311,-4709,4882,37717,19384,7717,12265,10221,7445,5434,--,-257,-1,-48,-91,0,0,0,
利润总额(万元),22984,5263,-14,-72469,-92181,-10036,9946,13205,57656,36528,26762,15694,9240,5568,2151,5517,3443,3223,3122,2722,
净利润(万元),22054,36522,5060,-57555,-68080,644,8664,10015,46516,30481,20688,12011,7715,4395,2146,5246,3074,2744,2659,2308,
净利润(扣除非经常性损益后)(万元),42868,15627,-15889,-45343,-66218,-19347,3493,9444,45413,30856,21275,11928,7734,4604,2035,5275,3102,0,0,0,
经营活动产生的现金流量净额(万元),130702,79120,56421,70981,6704,50680,12658,30280,58699,51432,33185,19668,15313,3445,9918,9469,1348,5029,3661,0,
现金及现金等价物净增加额(万元),4378,-19400,34018,126,-31847,20128,-292889,283955,-46217,57572,-6294,-35664,49493,9832,-19560,1684,21508,835,-554,0,
总资产(万元),798861,833665,978588,999874,1119804,1205898,1185118,1123841,595077,444380,306668,225978,205387,141215,130830,114841,76045,35025,32594,29168,
流动资产(万元),175461,166103,199963,156854,214177,285116,262301,468153,155548,165628,80747,80447,100482,57976,48966,46912,39445,12462,11921,10163,
总负债(万元),340831,427644,570806,586829,632144,618786,575976,559170,293195,180861,146144,83979,73824,84295,76868,60762,24969,14946,13260,10493,
流动负债(万元),232093,320324,323814,278667,356820,368184,314212,234421,164456,87631,65505,58509,57324,80295,76868,59237,23444,9946,13260,10393,
股东权益不含少数股东权益(万元),465219,441542,404703,399643,457197,530749,538868,535036,269425,241761,150470,136841,127743,53378,50093,50352,47417,20078,19334,18675,
净资产收益率加权(%),4.87,8.63,1.26,-13.43,-13.78,0.12,1.62,2.41,18.56,16.63,14.54,9.08,12.43,8.47,4.27,10.74,9.54,13.25,13.29,12.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
