报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.05,0.14,0.29,--,0.08,0.09,0.1,0.17,0.42,0.84,0.5,0.44,0.74,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.53,6.21,3.54,3.09,4.81,2.73,2.15,1.99,1.71,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.09,-0.84,0.11,0.21,0.32,0.89,0.61,0.9,0.61,
主营业务收入(万元),85929,132496,132723,--,63326,77571,47467,41850,92762,64242,25629,22333,17065,12340,12194,10642,8740,
主营业务利润(万元),63517,83392,103623,--,41713,42213,32349,26303,49452,34792,19373,16745,12685,9305,9131,8363,6963,
营业利润(万元),9006,21610,46456,--,861,1628,4184,6554,19347,17857,6896,6349,5446,4506,4183,4444,3606,
投资收益(万元),882,943,980,--,980,920,997,243,586,196,0,--,0,0,29,-16,0,
营业外收支净额(万元),-344,-396,-2625,--,3541,2980,1228,2720,3932,-389,103,-449,--,-19,0,0,0,
利润总额(万元),8661,21214,43832,--,4401,4608,5412,9274,23278,17468,6999,5899,5349,4488,4208,4462,3606,
净利润(万元),7029,17407,37158,--,3959,4719,5048,8631,21729,17317,6108,5334,4795,2945,2822,2936,2416,
净利润(扣除非经常性损益后)(万元),-3470,16020,36598,--,968,2237,4001,6313,18384,17648,6030,5733,4720,2957,2805,2699,2416,
经营活动产生的现金流量净额(万元),-32328,-76743,-132052,--,21732,462,-47139,-19545,-55872,-21542,1281,2567,2129,4490,3090,4560,3107,
现金及现金等价物净增加额(万元),-11207,-73165,-4032,--,57265,2249,-6371,-22819,-100497,131210,744,-791,8076,601,-1020,-290,1616,
总资产(万元),1065864,991920,887950,663383,499811,405242,377805,304539,278916,256927,65519,54598,45526,23067,17500,19482,15243,
流动资产(万元),814880,764943,666645,459995,358829,294103,268038,203040,190634,211097,31599,22887,20054,9123,8713,9040,9370,
总负债(万元),621179,560878,474720,288918,298292,205701,183212,114996,98007,97749,22457,17036,13075,9258,6635,8687,6595,
流动负债(万元),457713,430430,348032,214709,273319,180273,123022,109914,93488,97544,21805,16420,12915,7598,3775,5613,3595,
股东权益不含少数股东权益(万元),444403,430753,413082,374327,201331,199317,194595,189543,180909,159177,43060,37560,32449,13807,10862,10065,8647,
净资产收益率加权(%),1.62,4.13,9.46,--,1.98,2.4,2.63,4.66,12.78,33.35,15.15,15.24,28.69,23.87,26.97,31.38,28.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
