报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.33,0.33,-0.14,0.18,0.4,0.59,0.53,0.75,0.62,0.71,0.93,0.84,1.21,0.97,0.72,0.58,
每股净资产(元),--,--,--,--,--,--,--,--,2.48,3.12,4.98,6.11,8.63,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.06,-0.37,1.82,1.23,5.04,3.36,1.32,1.02,
主营业务收入(万元),451800,403405,290884,167297,363297,338034,271561,305028,234649,183584,177040,138183,91630,54451,42151,36682,
主营业务利润(万元),53653,44309,43448,29691,45403,53038,56322,59418,52141,38336,28281,21169,14931,12145,9021,7919,
营业利润(万元),20152,17149,-8006,9011,19886,30555,27808,38468,31681,22776,14959,10870,7499,5226,4028,3250,
投资收益(万元),1529,510,1089,1144,822,836,578,496,484,489,424,593,288,237,313,-168,
营业外收支净额(万元),-56,-15,-60,958,659,-152,122,997,685,229,161,--,--,175,-13,-2,
利润总额(万元),20096,17133,-8066,9969,20545,30402,27930,39465,32366,23004,15120,10795,7815,5402,4015,3248,
净利润(万元),17695,14827,-6314,8180,17907,26317,23520,33335,27730,19697,12998,9015,6900,4877,3633,2897,
净利润(扣除非经常性损益后)(万元),17059,14394,-6519,7487,17352,26511,23404,32485,27161,19504,12861,8746,6703,4709,--,--,
经营活动产生的现金流量净额(万元),33026,-43233,39720,19111,-11117,38972,10533,31613,47263,-10375,25325,13196,33754,16883,6592,5127,
现金及现金等价物净增加额(万元),12404,-45554,12718,15639,-16374,35278,4360,13406,39230,-18399,9880,661,59606,12536,4791,2061,
总资产(万元),667357,593162,616142,584610,574336,717313,461093,448557,382787,258536,234195,229273,153922,66446,45116,32132,
流动资产(万元),497983,436462,497129,528677,518572,660801,402719,393875,338815,216036,198809,206103,134145,51661,33837,22285,
总负债(万元),442311,379917,418122,379267,375257,532234,299895,308735,271375,170919,164197,163221,96054,46421,29969,19605,
流动负债(万元),382914,307651,364975,379188,375057,532234,299895,308735,271375,170919,164197,163221,96054,43414,29969,16601,
股东权益不含少数股东权益(万元),221892,210403,195368,203992,197839,183946,159860,138570,110559,87010,69404,65519,57845,20004,15127,12499,
净资产收益率加权(%),8.16,7.31,-3.16,4.07,9.38,15.33,15.76,26.76,28.17,25.24,19.49,14.64,19.16,27.77,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
