报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.68,0.87,0.66,0.68,0.64,0.52,0.47,0.45,0.39,
每股净资产(元),--,--,--,--,2.56,2.07,1.69,1.34,1.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.08,0.89,0.68,0.67,0.57,
主营业务收入(万元),110728,93731,75241,66501,59704,52881,48491,39559,31689,
主营业务利润(万元),49565,42301,34160,31249,27546,23790,22532,17430,14354,
营业利润(万元),26230,22591,17473,13168,12853,10214,9387,9230,8377,
投资收益(万元),1624,1499,823,34,--,--,--,--,--,
营业外收支净额(万元),1075,1170,597,1812,1033,999,688,431,42,
利润总额(万元),27305,23762,18070,14980,13885,11212,10076,9662,8419,
净利润(万元),20835,19115,14422,11577,10488,8514,7784,7363,6505,
净利润(扣除非经常性损益后)(万元),16151,15304,12221,10127,9613,7689,7235,7039,6439,
经营活动产生的现金流量净额(万元),20246,24688,15551,20335,17839,14660,11275,10998,9364,
现金及现金等价物净增加额(万元),888,-3356,-8476,24052,8173,100,-4749,2474,3075,
总资产(万元),187775,156929,133638,128085,72750,60406,59052,44147,28867,
流动资产(万元),80610,88852,75846,80054,26134,15827,15305,25756,15667,
总负债(万元),44527,30375,24206,29544,24948,21671,27278,18709,7890,
流动负债(万元),33802,19769,18436,22088,17090,14369,17984,17883,7330,
股东权益不含少数股东权益(万元),125744,116939,102874,92836,42296,34109,27894,22110,18342,
净资产收益率加权(%),16.47,17.54,14.79,25.49,27.45,27.46,31.34,35.19,42.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
