报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.09,0.08,0.08,0.06,0.06,0.05,-0.26,0.16,0.15,0.13,0.11,0.31,0.21,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.4,3.26,3.12,5.42,3.81,3.64,3.66,3.69,2.32,2,1.69,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,0.39,0.44,0.47,0.5,0.36,0.7,-1.3,--,--,--,
主营业务收入(万元),17727,23108,22553,21186,24865,32517,36474,36128,36259,36845,33053,42248,35842,30386,24696,26877,23236,19810,18533,
主营业务利润(万元),10384,12787,12627,11541,13727,14463,16740,21143,19249,16180,13496,16434,12892,8353,7706,9467,8725,6810,5734,
营业利润(万元),2847,3369,2794,2493,3712,3020,-5695,6743,5713,5618,3996,5582,2912,582,496,1777,2751,2532,2507,
投资收益(万元),514,1331,1874,1867,2068,1636,335,33,-117,196,--,--,0,3,--,13,5,-2,--,
营业外收支净额(万元),-38,-111,-111,8,583,-228,-2818,412,514,-306,24,-106,-17,-46,10,2,-20,-7,2,
利润总额(万元),2810,3259,2683,2501,4294,2792,-8513,7155,6227,5312,4020,5476,2895,588,506,1892,2736,2623,2638,
净利润(万元),2743,2725,2409,2033,1923,1710,-8276,5030,4778,4214,3623,4975,2858,602,516,1870,2629,2550,2337,
净利润(扣除非经常性损益后)(万元),1907,2166,2358,2037,1429,1875,-9045,4670,4407,4240,3600,5066,2876,582,245,1648,--,--,--,
经营活动产生的现金流量净额(万元),1097,1028,6027,4275,2692,12986,7132,8667,4570,12557,14047,8309,6958,4920,9723,-17976,304,2136,--,
现金及现金等价物净增加额(万元),-3264,-3849,14628,-4526,5102,-16529,-22705,1545,2951,6549,22453,6187,1867,-2622,7688,21596,-2089,-550,--,
总资产(万元),133408,128807,130745,131039,127603,126371,121901,128875,121640,114968,111211,114142,80974,80507,91434,89158,45870,41986,37235,
流动资产(万元),57265,49603,47154,61966,65257,71629,72703,82706,80457,73091,71529,79942,54314,56182,69166,70613,29482,25946,22285,
总负债(万元),16843,14367,18192,20325,18085,18679,16401,14530,12325,10431,10888,17442,28228,30093,40705,38085,26698,25442,23301,
流动负债(万元),12136,11558,15195,14659,12724,15714,14555,12952,10684,9028,9557,16267,26672,28536,39039,36885,25498,25442,19731,
股东权益不含少数股东权益(万元),117882,115168,112443,110034,108644,106720,105010,114345,109315,104537,100323,96700,52746,50415,50700,51015,19114,16485,13935,
净资产收益率加权(%),2.35,2.39,2.17,1.85,1.79,1.62,-7.51,4.5,4.47,4.11,3.69,6.66,5.48,1.17,1.01,4.39,14.77,16.77,18.35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
