报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.46,0.4,0.8,0.46,0.34,0.21,0.48,0.31,
每股净资产(元),--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.4,0.08,0.34,0.39,
主营业务收入(万元),138197,66872,97320,36278,27761,24902,30562,27808,
主营业务利润(万元),43795,16860,18824,7256,6180,5337,7295,5828,
营业利润(万元),14588,4797,8881,3487,2334,1779,4053,2713,
投资收益(万元),-4597,-125,--,--,--,0,-13,--,
营业外收支净额(万元),-90,-21,-81,763,671,343,438,335,
利润总额(万元),14498,4776,8801,4250,3006,2122,4491,3048,
净利润(万元),12202,4135,8037,3547,2599,1645,3651,2419,
净利润(扣除非经常性损益后)(万元),16060,3541,7373,2899,2029,1353,3290,2134,
经营活动产生的现金流量净额(万元),20122,-24134,1313,8009,3059,580,2631,2990,
现金及现金等价物净增加额(万元),50670,-8494,783,7950,79,-1762,2759,5978,
总资产(万元),370438,138900,138426,61142,45484,39504,44198,28671,
流动资产(万元),182675,105492,108080,49882,34483,30115,37116,25279,
总负债(万元),130357,93092,95717,34385,22273,18893,25240,13337,
流动负债(万元),113694,90842,92467,34235,21648,18200,24687,12899,
股东权益不含少数股东权益(万元),240080,45808,42709,26758,23210,20611,18958,15334,
净资产收益率加权(%),5.83,9.36,21.04,14.2,11.86,8.32,21.28,27.43,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
