报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.02,0.14,0.16,0.32,0.3,0.13,0.09,0.26,0.36,0.91,0.75,0.69,0.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.95,5.24,4.82,4.66,4.06,3.49,3.1,2.72,3.18,4.42,4.98,3.58,3.26,3.31,2.91,3.11,2.64,2.51,2.34,1.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.02,0.93,1.49,0.47,0.52,0.59,0.61,0.12,0.32,0.6,1.14,1.2,0.96,0.58,--,--,--,--,--,--,
主营业务收入(万元),1182456,1081361,1201753,1412689,1585621,1650891,1809193,1766295,1348696,1253544,1067730,969507,829027,919758,849339,717490,692874,651494,536831,644446,448697,292476,227271,218324,203643,175455,234604,--,
主营业务利润(万元),272033,281676,296495,363761,385376,443337,524208,550368,308808,366508,334632,304448,267291,311170,304783,262752,275879,237334,222131,321218,167458,71676,13702,12139,12931,10994,15705,--,
营业利润(万元),27774,52737,65590,96634,74131,34010,23798,90975,68218,129088,108365,97326,61657,71797,70824,33632,47765,41748,39959,33391,21555,15267,13997,12806,13108,0,16085,--,
投资收益(万元),13114,709,3049,600,34,109,1512,348,10759,9230,7652,7310,9469,-2857,-3790,1983,-538,46,14,1,13,132,21,268,-6,192,35,--,
营业外收支净额(万元),2931,6036,288,8689,4490,2639,6133,-9789,1934,2331,320,11177,--,-1859,-2328,-2364,-2102,-1250,-693,1130,-948,0,0,0,0,264,0,--,
利润总额(万元),30705,58773,65879,105323,78621,36649,29931,81186,70152,131418,108685,108503,62413,67081,64706,33251,45126,40543,39388,34574,21626,16307,14255,13241,13014,11920,16110,--,
净利润(万元),5581,34614,40698,78810,58013,24711,16867,49965,57866,113024,93293,86232,59181,46161,45615,26296,33137,30184,28380,22806,15791,13333,12063,11244,10921,10101,13724,--,
净利润(扣除非经常性损益后)(万元),-1215,24413,28994,71241,54954,22927,13712,63993,56119,110928,93008,81900,62891,47818,46504,24414,34416,31284,28883,22139,15789,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),-28494,69272,14922,277801,166002,113610,14164,55783,-3156,115267,185159,57859,65016,73808,75776,14901,30283,38344,60413,54170,43122,22141,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-137365,-147304,-112535,281565,-51501,59783,-30253,6052,-92201,50806,41559,-54639,76330,22649,45728,-12321,-16929,-7553,70891,-17618,31354,6501,--,--,--,--,--,--,
总资产(万元),1250253,1190090,1369933,1505274,1376601,1624308,1645535,1566718,1165915,1176263,1000716,968310,944981,939584,863061,749288,657818,595347,576631,444940,441468,361540,290125,248818,239817,234779,223750,146399,
流动资产(万元),730707,720359,907290,1005943,834268,1054564,1114760,1079501,779032,804054,655162,628246,593490,539574,486398,380220,367591,--,0,0,292799,225018,191603,163989,156255,154358,151886,98081,
总负债(万元),655971,561998,621774,675464,628300,747301,768221,701511,524580,521715,402291,389432,439567,443139,423802,358659,344855,307520,308845,282406,293854,234394,178320,169920,172605,170926,164136,101273,
流动负债(万元),606859,509328,564269,606964,559406,675064,699325,633253,481388,488283,383742,369508,417503,402517,393271,295723,303303,--,0,0,261059,203046,156184,154143,144883,134729,125072,64324,
股东权益不含少数股东权益(万元),545657,586543,705157,785248,705287,823817,814987,795643,637546,651014,598053,578571,504644,433661,385418,338360,303851,281382,264542,161416,147186,126739,111398,78498,66814,63461,59210,45126,
净资产收益率加权(%),0.94,5.33,5.6,10.58,7.21,3,2.1,6.51,8.54,18.11,15.69,16.11,12.46,11.27,12.6,7.98,11.29,11.08,15.61,14.68,--,--,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
