报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.47,0.42,0.42,0.46,0.62,0.88,0.83,0.55,0.53,0.59,0.73,0.58,0.46,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.08,2.45,3.39,3.06,2.88,2.49,2.31,2.81,2.86,2.76,2.56,2.84,1.78,1.35,2.58,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.91,1.04,1.52,0.88,0.73,1.65,0.47,0.36,0.31,0.6,0.54,0.2,0.48,0.21,--,--,--,--,
主营业务收入(万元),225539,212197,211187,252090,270624,270279,263256,213783,193731,181644,132868,151679,139412,110332,118759,95953,104891,107539,99831,82111,73964,55994,53001,27629,18472,12248,
主营业务利润(万元),116132,105235,97467,108267,115309,109970,98561,79867,63950,60975,44315,43047,41707,35154,34981,30141,34459,28208,30252,23155,22657,15404,6341,6711,3678,2109,
营业利润(万元),61842,54905,56035,61193,61335,58505,44384,30629,25380,24002,19674,15329,16002,12068,11686,8918,7157,8137,11623,7675,11735,8360,6378,4956,3678,2109,
投资收益(万元),-185,-152,-104,-670,-151,-99,-50,-277,-347,-102,-132,-126,0,-131,-83,-116,-107,-78,-20,-433,26,29,22,0,0,0,
营业外收支净额(万元),-18,18,20,-355,961,1318,1511,464,426,30,-138,-222,--,75,-2034,-2398,-935,-1105,-535,-172,133,--,0,--,--,--,
利润总额(万元),61824,54923,56055,60837,62296,59824,45894,31094,25806,24032,19536,15106,15682,12020,9568,6404,6116,6996,11068,7069,13983,9931,6433,4956,3678,2109,
净利润(万元),46487,41306,41360,45037,46323,44319,33394,22243,19341,17846,13869,10984,8730,6674,4290,3708,2820,5157,9783,5340,10152,7162,5472,4212,3127,1792,
净利润(扣除非经常性损益后)(万元),46533,41330,41386,45305,45603,43330,32264,21904,19013,17823,13977,11165,11272,6554,4343,4995,3472,6371,8796,5512,9854,--,--,--,--,--,
经营活动产生的现金流量净额(万元),67542,52295,14879,83148,79563,32982,31366,32724,33242,31651,28986,16773,13869,31363,14590,9277,7989,15438,14070,5248,10980,4918,--,--,--,--,
现金及现金等价物净增加额(万元),27648,2148,-25622,65971,63626,15071,16418,-1088,8981,19365,13452,-4522,-7886,4000,-18200,2666,8425,-3868,12361,16781,2017,-8796,--,--,--,--,
总资产(万元),310550,284285,281164,309633,249143,185079,187536,154735,149755,136994,111721,101411,106357,108136,116501,111756,114465,111223,113900,87235,52058,48560,39357,21665,17569,13414,
流动资产(万元),253065,223750,218680,245771,185216,121730,119919,86457,94679,81068,56554,43965,74147,67172,74272,64085,59599,--,0,0,0,20478,18320,5996,4817,3335,
总负债(万元),107450,88628,77843,108983,79010,51116,83662,72589,72125,60570,45289,41157,47992,57088,41057,35526,37208,37017,47635,13642,11054,17327,9511,11080,12073,8555,
流动负债(万元),102304,83660,73041,104677,75201,47803,80847,69868,70303,59245,44461,41157,47992,57088,41057,35526,37208,--,0,0,0,16514,8566,9460,8156,4638,
股东权益不含少数股东权益(万元),199559,192214,199837,197619,167638,131351,101083,79733,75738,74645,64402,58136,54756,47351,71876,72770,74247,71422,66265,73593,41005,31233,29846,10585,5496,4858,
净资产收益率加权(%),24.55,21.99,21.52,24.83,31.16,38.13,36.53,28.06,26.25,23.9,22.64,19.68,17.11,11.8,5.97,5.1,3.87,7.49,12.46,8.96,24.76,23.45,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
