报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.16,0.16,0.15,0.15,0.12,0.09,0.08,0.07,0.02,0.08,0.1,0.04,0.04,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,1.6,1.68,1.67,1.59,1.78,1.75,1.91,1.83,1.82,1.8,1.69,1.57,0.99,0.91,0.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.01,0.15,0.22,0.04,0.12,-0.05,-0.02,0.27,0.1,0.22,0.04,0.04,0.19,--,
主营业务收入(万元),93391,84935,80488,69606,60815,59214,59019,65088,66379,59245,50552,45278,37374,28632,28995,33962,27541,25052,24035,21672,17048,17268,
主营业务利润(万元),18785,16824,16529,17644,14725,14890,14126,13423,10577,11860,12539,10727,9038,6759,7986,9798,9774,8697,9031,7270,5824,7498,
营业利润(万元),4798,4022,3813,3972,2973,1960,1760,1041,-26,1477,1752,636,713,-1365,684,2356,2271,1695,1576,1244,519,1941,
投资收益(万元),0,0,0,--,--,0,0,0,0,0,2,15,1334,-98,-204,-135,0,0,0,0,0,--,
营业外收支净额(万元),-44,143,215,214,231,373,391,670,575,560,710,121,--,2889,-44,-31,-89,-65,-23,0,0,-70,
利润总额(万元),4754,4165,4028,4186,3204,2333,2151,1711,549,2037,2462,757,785,1527,452,2190,2182,1667,1563,836,486,1870,
净利润(万元),4417,3847,3604,3614,2746,2030,1871,1544,388,1718,2148,642,745,1245,207,1904,1733,1390,1249,628,341,1571,
净利润(扣除非经常性损益后)(万元),4131,3327,3280,3433,2540,1714,1542,973,-83,1033,1541,582,-504,-1296,220,2013,1742,1426,1350,0,0,--,
经营活动产生的现金流量净额(万元),5339,5547,3536,-3981,13288,3207,3743,1862,305,3233,4707,728,2158,-757,-303,4331,1630,3550,599,420,0,--,
现金及现金等价物净增加额(万元),2999,2740,517,-12522,13468,-1620,868,-3,-769,4721,2786,-2953,3179,-2851,-1981,1503,-4818,-5296,15810,594,0,--,
总资产(万元),83190,79048,70772,69660,81937,61971,64457,65779,59801,54848,56970,51627,48100,45812,49053,51561,50281,48840,51250,33604,32670,25220,
流动资产(万元),61466,56219,46983,45408,57600,36148,37841,38339,37796,36119,39167,34742,33054,29676,32175,34347,33474,0,0,0,0,17739,
总负债(万元),28567,27033,21165,22566,38387,21076,25003,27866,23368,18765,22606,19443,16631,15452,19963,22865,21833,22125,26421,--,22853,14665,
流动负债(万元),24339,21916,19053,20339,35033,16631,20526,21140,20634,15624,19536,16083,16229,15452,19963,22512,21390,0,0,0,0,14115,
股东权益不含少数股东权益(万元),54623,52015,49607,47095,43471,40710,39236,37679,36121,35733,34015,31867,31249,30177,28931,28696,28447,26715,24829,10743,9816,10556,
净资产收益率加权(%),8.28,7.57,7.44,7.98,6.52,5.09,4.85,4.18,1,4.93,6.52,2.05,2.39,4.21,0.72,6.61,6.28,5.35,11.11,6.2,3.18,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
