报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.13,0.37,0.35,0.37,0.53,0.47,0.66,0.69,0.84,0.71,0.09,0.39,0.46,0.67,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0,4.67,5.18,4.2,3.97,3.5,3.14,2.9,2.85,1.47,1.48,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0,1.51,0.06,1.12,0.45,0.92,0.8,0.6,0.83,0.34,0.67,--,
主营业务收入(万元),43104,72270,67842,68720,77968,78601,74275,66717,58958,55529,19045,18319,14612,15434,12171,10466,10163,6124,7971,5783,
主营业务利润(万元),23754,46920,44156,46661,55966,55237,52317,47632,42646,39816,13727,14392,11099,11656,9534,8272,8139,4835,6334,4192,
营业利润(万元),10491,28974,25595,27143,31729,30386,28135,24212,23803,21343,2996,6068,6116,8954,7768,6617,6387,3586,5930,3477,
投资收益(万元),294,1569,367,324,512,438,586,634,626,400,776,127,41,1040,-321,-221,-221,-70,-70,-41,
营业外收支净额(万元),-915,-1034,-1003,-1185,-380,-253,125,-615,-234,-329,-829,-197,-236,-305,-173,-181,-21,-50,-134,-37,
利润总额(万元),9576,27940,24592,25958,31348,30132,28261,23597,23569,21014,2167,5871,5880,8649,7274,6215,6145,3466,5726,3400,
净利润(万元),7049,20348,19163,20421,22382,19725,18107,14780,13718,11702,1009,3827,4593,6678,4304,3831,3662,2031,3269,2049,
净利润(扣除非经常性损益后)(万元),7093,20328,19105,20646,21851,19918,17864,15280,13918,6823,1549,3999,4821,6974,4453,4005,3679,--,--,--,
经营活动产生的现金流量净额(万元),16138,29319,30743,30023,34350,40530,30388,28638,27312,24790,711,11165,4504,9114,7934,6000,8238,2557,--,--,
现金及现金等价物净增加额(万元),1774,-21466,-16772,-16800,8830,11928,75070,-9533,27062,12497,-5770,-431,2519,-1335,-2708,-4360,14740,2982,--,--,
总资产(万元),283694,285868,271505,269068,277774,273970,261313,177593,167155,126741,95063,101660,69776,48565,38479,34573,35673,17317,13714,12172,
流动资产(万元),106435,117857,117763,134403,151014,142723,132457,56675,63694,35751,11621,25125,18418,15281,19480,25103,25491,9712,6008,3736,
总负债(万元),17060,16853,16578,24139,52336,56106,56906,63970,65495,38614,33362,55013,28380,12109,5874,4185,5923,5641,2191,3113,
流动负债(万元),16244,16123,15825,23563,42599,21961,22756,22256,30991,25014,17762,41613,18473,12109,5874,4185,4423,3541,1791,2513,
股东权益不含少数股东权益(万元),255961,255481,243390,232463,217011,205427,190070,100031,87708,76447,60222,41746,39401,34807,31169,28851,28298,10901,10970,8615,
净资产收益率加权(%),2.76,8.16,8.05,9.1,10.45,9.96,10.3,15.78,16.8,16.28,1.88,9.52,12.38,20.47,14.66,13.49,21.39,20.19,34.46,32.02,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
