报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),2.42,2.04,1.49,1.03,0.9,1.21,2.1,1.87,1.62,1.41,0.77,0.8,0.49,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,7.31,5.89,4.61,4.04,3.45,3.21,2.96,2.8,2.58,2.24,2.08,1.91,1.74,1.72,1.93,2.64,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,3.42,4.17,2.67,1.81,1.8,0.97,0.9,0.63,0.82,0.98,0.37,0.55,0.1,0.54,--,--,--,
主营业务收入(万元),3453561,3408388,3291537,3384677,3007938,3014006,3024637,2811670,2501151,2121274,731233,642059,548782,492471,367098,314851,301055,308886,235829,204351,173083,135051,114252,79327,68515,
主营业务利润(万元),601400,605121,559893,548080,540709,486982,474144,399346,346599,302342,110894,97402,81372,64289,52463,45826,40772,36489,28539,24103,20273,15065,4588,4505,4003,
营业利润(万元),119405,102564,80765,49204,40769,58392,91956,81468,70048,57844,17107,17348,11803,10008,8974,7708,7677,8226,6530,5555,4595,4358,4625,4538,4032,
投资收益(万元),27522,28248,18008,6288,2633,669,1663,1087,144,85,593,63,43,173,177,234,738,97,1412,3066,4341,4612,3423,2159,3041,
营业外收支净额(万元),-1520,-1139,-2129,2684,3019,644,816,1206,2095,4306,1125,752,--,-177,-127,752,49,-22,-825,-274,-845,0,0,0,--,
利润总额(万元),117885,101425,78636,51888,43787,59036,92772,82674,72142,62150,18232,18100,12044,10121,9125,8807,8507,8326,7134,8347,8091,8058,8010,6650,6510,
净利润(万元),98531,83114,60543,41871,36737,49166,78365,69713,60470,52725,15673,16263,10079,8527,7732,7437,7043,6861,5824,7088,7291,6739,7085,5308,5004,
净利润(扣除非经常性损益后)(万元),88876,79070,58609,34176,31550,49394,76797,67940,58669,17985,14813,15623,9903,8325,7653,6039,6259,6819,5401,7037,7577,--,--,--,--,
经营活动产生的现金流量净额(万元),87559,100247,128722,46226,42239,-11673,42847,109415,127782,155755,54419,36929,36620,19711,18354,12890,16765,19977,7586,11195,2084,11059,--,--,--,
现金及现金等价物净增加额(万元),19991,-7640,-21733,-27139,30335,-51348,-28661,-156913,95801,122527,38365,-1372,4307,-660,-102,2245,8750,3406,289,1896,1829,-4246,--,--,--,
总资产(万元),1514777,1411560,1324350,1231652,1206019,1172773,1146077,1062789,1021807,860690,273411,236885,215274,189003,164470,152870,144689,130051,123592,102272,80132,94987,74293,57510,43345,
流动资产(万元),926088,785666,796150,762163,825170,775863,809536,770435,769709,615644,139826,99769,93620,84581,72358,68617,66635,--,0,--,0,31662,29356,41095,29393,
总负债(万元),868967,839455,809514,753547,722241,713855,707751,734862,746860,638307,177391,152489,143199,121796,102321,93930,89745,82167,78858,61181,42534,57925,32944,25772,16914,
流动负债(万元),838663,809186,781636,745951,713665,706965,707751,734862,746860,638307,177391,147989,130187,108063,101588,88930,89745,--,0,--,0,50753,32077,24914,16056,
股东权益不含少数股东权益(万元),629182,556324,499363,465046,478226,456119,435939,325557,272633,219608,94062,82469,70286,65512,60409,57164,52733,45691,42434,38951,35497,35041,39318,31739,26431,
净资产收益率加权(%),16.68,15.75,12.56,8.98,7.88,11.13,22.45,23.09,24.69,26.91,17.76,21.11,14.96,13.55,13.34,13.67,13.74,15.14,14.58,17.94,20.71,19.69,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
