报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),1.6,1.39,1.66,1.79,1.58,1.3,0.92,0.79,0.65,0.58,0.47,0.36,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.02,3.37,2.78,2.51,2.03,1.8,1.75,1.72,1.86,1.95,1.92,2.3,2.26,2.71,4.18,3.44,3.58,3.6,3.94,2.46,--,1.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,3.63,3.2,1.85,1.64,1.47,0.87,1.23,0.66,0.39,0.26,0.32,0.33,0.33,0.27,--,--,--,--,0,--,--,--,
主营业务收入(万元),1775609,1770556,1812210,1768964,1752366,1716084,1684206,1490151,1273385,1053704,793760,662972,529713,443752,419606,384335,339243,273915,222536,201153,166157,174888,168714,155885,157280,133541,130706,62289,47120,40007,
主营业务利润(万元),377699,375374,392063,375911,365756,342403,328142,290146,245794,200215,153004,133691,106307,67489,62803,61461,54484,42452,31947,32869,27406,23766,13616,5605,11005,23159,21629,3410,2638,2231,
营业利润(万元),155109,148577,163387,129989,106872,90589,87405,72608,60571,50862,41222,37496,33390,15440,15576,3996,6591,6145,-725,9072,6497,9683,18614,6448,11728,23879,21753,3453,2689,2341,
投资收益(万元),1416,1034,4862,1080,2112,1445,1162,93,-165,89,4461,2665,-193,-1965,3413,-1856,-809,82,-1203,-1255,-23,-69,96,4063,-69,64,428,6,0,0,
营业外收支净额(万元),5892,-5625,979,2035,431,-1929,-1323,472,-212,1691,1537,16,2157,915,-8428,-3454,-949,-244,-2316,22,379,--,0,0,0,0,-369,--,--,--,
利润总额(万元),161001,142952,164366,132024,107303,88660,86082,73079,60359,52553,42759,37512,35548,14725,10839,-1315,4832,5983,-4245,7838,8053,11795,19670,13724,13701,23340,21813,3003,2350,2032,
净利润(万元),122500,104995,124134,99163,79931,65969,46512,40241,33129,29351,23875,18039,9945,2873,1102,-6915,195,308,-9831,2815,3118,4199,13452,11761,8101,13652,12072,2553,1252,0,
净利润(扣除非经常性损益后)(万元),116053,109348,118273,96658,77808,65814,46676,39892,33125,28154,19318,18954,8526,1548,3811,-4746,-3497,667,-5292,2833,3364,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),141794,250578,25850,148700,85343,103516,184516,216507,184297,162333,93623,83090,74405,44123,62563,33539,19660,13089,16009,16539,16839,13729,--,--,--,--,0,--,--,--,
现金及现金等价物净增加额(万元),-110730,115375,-23325,18492,-23299,15519,-9221,-10364,29353,65093,-8490,12257,19489,31097,37406,3076,7642,12055,6053,5042,-3509,-20066,--,--,--,--,0,--,--,--,
总资产(万元),2359514,2288666,1801993,1779057,1775331,1565085,1263438,1103855,969500,745744,584897,517813,428099,339992,327440,328635,359698,352401,327897,324872,298003,288087,240513,211171,154875,127762,107919,45648,16476,11960,
流动资产(万元),667950,697395,494228,407911,384585,443130,501612,447616,386068,290372,211025,262472,185058,151846,139483,125207,142328,--,--,--,0,98560,112468,107850,66957,52860,61828,27431,7911,7275,
总负债(万元),1408526,1463756,1084208,1173684,1362523,1188630,950783,839947,746096,560781,429325,364121,298621,233560,223425,231140,246503,235156,211201,187432,164903,135793,92789,96951,54147,23061,15213,10940,8765,0,
流动负债(万元),1294894,1251413,921403,982005,1170187,1182290,936836,820387,716096,525618,378712,307789,261387,218135,212925,225080,243643,--,--,--,0,116793,89085,94662,51959,20095,13513,7590,7265,6129,
股东权益不含少数股东权益(万元),950988,824910,717785,605373,412950,355593,289571,243057,204009,171030,141231,127455,103067,91412,88674,87411,94323,98739,97616,116596,114453,132497,134249,99605,88691,90746,82834,34451,5975,4832,
净资产收益率加权(%),13.78,13.58,18.7,18.52,20.73,20.45,17.47,18,17.67,18.78,17.77,15.23,10.15,3.19,1.25,-7.61,0.21,0.32,-10.61,2.41,0,3.09,--,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
