报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),-0.18,0.22,-0.11,0.02,0.09,0.16,-0.1,0.04,-1.25,-0.39,0.07,-1.32,0.09,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-1.36,-0.14,0.21,0.15,1.47,1.36,2.32,2.76,2.69,2.51,1.79,1.55,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,-0.94,-0.06,0,0.33,0.2,0.46,-0.29,-0.26,0.54,0.66,-0.14,0,
主营业务收入(万元),1057610,1130409,44633,48231,69035,82386,124590,43678,144418,147031,122041,112414,150319,91027,61656,53167,63585,59930,40901,42733,34288,
主营业务利润(万元),238520,285837,6049,11856,18156,20111,19556,-2643,-7763,-2222,12172,-10844,8339,-3228,2040,7007,14064,15083,8988,7116,8134,
营业利润(万元),-28131,24751,-6648,-2266,3024,6018,-6659,-35406,-31226,-18484,-1992,-33763,-8599,-16088,-9189,2440,5996,7154,4409,3753,3803,
投资收益(万元),--,-277,--,--,--,--,--,--,-191,-745,-721,-215,0,-345,1,-44,4,0,0,0,0,
营业外收支净额(万元),1887,2850,1213,3064,1481,1639,3873,36395,-707,8584,3711,31,--,-31,8,-52,-174,0,0,0,0,
利润总额(万元),-26244,27601,-5435,798,4505,7657,-2786,989,-31932,-9900,1719,-33733,2227,-16464,-9180,2344,5825,7080,4408,3980,3803,
净利润(万元),-15842,19071,-4694,628,3628,6302,-4151,989,-31932,-9900,1719,-33733,2227,-16464,-9180,1498,3796,4641,2959,2542,2535,
净利润(扣除非经常性损益后)(万元),-3785,-6026,-6003,-809,3216,5654,-11038,-33678,-31226,-18484,-2485,-33763,-9348,-16553,-9188,1551,3971,4641,0,0,0,
经营活动产生的现金流量净额(万元),59882,56640,-1591,-2469,-3103,548,11893,21027,3913,-24042,-1644,53,8500,5059,10029,-6331,-5553,11757,7906,-1693,0,
现金及现金等价物净增加额(万元),26811,-7302,-4221,15559,-5385,-1434,-31141,20239,4083,2591,22,-6243,2876,-2004,-6141,-8673,-475,20833,1327,1791,0,
总资产(万元),1635588,1573478,159968,160254,140099,135992,138009,110972,119107,140204,127826,133001,174325,165808,153749,175882,167609,113767,63475,56914,47913,
流动资产(万元),709741,644279,118093,118777,96908,94051,93690,59949,67743,72046,42231,43802,79282,57129,62715,85943,85041,0,0,0,0,
总负债(万元),1085769,1006004,44290,39882,68279,67800,76119,144651,153872,143697,122336,129230,136821,131110,103597,116182,109463,59509,41968,38365,28474,
流动负债(万元),579395,491496,42203,37814,65782,65837,74076,144410,153872,143697,122336,129230,136821,121838,47891,51725,50669,0,0,0,0,
股东权益不含少数股东权益(万元),549819,567473,115678,120371,71820,68192,61890,-33679,-34765,-3493,5491,3772,37504,34698,50152,59700,58146,54258,21507,18548,19439,
净资产收益率加权(%),-2.83,3.62,-3.98,0.71,5.18,9.69,-15.64,--,--,0,37.12,-163.45,6.12,-44.74,-15.55,2.54,6.77,13.53,14.77,12.28,12.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
