报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),1.05,1,0.85,0.59,0.49,0.69,0.68,0.64,0.51,0.9,0.81,0.53,0.46,
每股净资产(元),--,--,--,--,--,--,--,--,4.9,8.89,3.25,2.44,1.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.51,0.12,2.64,0.86,1.09,
主营业务收入(万元),926577,913157,770514,568766,451651,364169,327616,278737,264427,199721,172467,131845,124956,
主营业务利润(万元),348902,291426,289695,241064,202710,160461,151201,126165,109366,82596,70880,53985,46546,
营业利润(万元),84029,86709,73681,38232,31463,19821,26408,23860,21561,14020,12791,6176,6966,
投资收益(万元),3358,12044,5146,1325,685,2676,658,159,760,-30,236,227,151,
营业外收支净额(万元),2195,163,928,23497,21375,20769,17177,12921,8144,8891,5132,--,--,
利润总额(万元),86224,86871,74609,61729,52838,40590,43585,36781,29705,22911,17924,10858,10412,
净利润(万元),61131,58130,47230,31946,26234,24175,23918,22372,17867,13860,10626,6917,6059,
净利润(扣除非经常性损益后)(万元),54325,45593,39868,28328,23132,18634,20321,20018,16030,11491,10068,5909,5618,
经营活动产生的现金流量净额(万元),76306,59434,27726,54350,92372,19856,45808,41875,18015,2177,34740,11279,14344,
现金及现金等价物净增加额(万元),43399,-2139,-32648,11762,48324,3768,-12764,10999,4618,90721,11433,930,12446,
总资产(万元),765063,699911,643991,574973,534388,391414,362078,308851,280644,246635,124021,101818,105327,
流动资产(万元),597834,548919,514014,444824,406824,322713,297218,259603,249667,222613,106163,86611,90998,
总负债(万元),281412,273476,269048,204912,196943,138676,121720,92685,88083,75393,67403,60149,71549,
流动负债(万元),275486,267121,265238,201544,190583,136275,119412,88033,85443,73875,64891,59236,69691,
股东权益不含少数股东权益(万元),422673,367819,320122,288308,261510,214557,200913,185773,172192,156061,42783,32157,25240,
净资产收益率加权(%),15.49,16.91,15.44,11.62,11.26,11.64,12.37,12.56,10.89,13.94,28.36,24.1,27.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
