报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.73,1.19,1.47,1.48,1.46,2.05,1.91,1.36,1.41,1.24,--,
每股净资产(元),--,--,--,--,--,--,--,4.63,3.57,2.36,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,1.58,1.59,1.3,--,
主营业务收入(万元),70705,72531,66784,50810,41071,37862,30864,23038,22686,20019,13395,
主营业务利润(万元),24117,25975,29743,24614,20710,19302,15917,11816,11938,10363,6226,
营业利润(万元),9925,9985,14342,14591,13467,11978,9776,6843,7068,6218,3110,
投资收益(万元),5235,3573,1112,64,331,25,--,--,8,10,--,
营业外收支净额(万元),210,1299,560,88,602,254,291,300,389,282,4,
利润总额(万元),10135,11284,14902,14679,14069,12233,10067,7144,7458,6500,3114,
净利润(万元),9647,10441,12920,12648,12079,10468,8605,6121,6345,5588,2697,
净利润(扣除非经常性损益后)(万元),7620,8444,11345,12519,11286,10234,8359,5868,6009,5342,2695,
经营活动产生的现金流量净额(万元),4938,-7948,20841,13280,13108,11783,10408,7099,7171,5868,2685,
现金及现金等价物净增加额(万元),6321,-5982,-24875,-5009,15586,13551,5975,3362,3309,2040,2637,
总资产(万元),191017,152807,141770,115808,69222,58483,33303,24673,18922,13094,6257,
流动资产(万元),76682,58885,69401,83447,51490,42636,21403,15383,11701,9105,5282,
总负债(万元),64437,32003,28616,12469,7045,5805,5209,3834,2854,2471,1591,
流动负债(万元),64345,31896,28481,12347,6909,5654,5129,3834,2854,2471,1591,
股东权益不含少数股东权益(万元),125876,118859,111923,103460,62176,52678,28094,20839,16068,10622,4665,
净资产收益率加权(%),7.9,9.07,12.04,15.73,21.11,22.24,35.83,34,48.64,72.52,82.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
