报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.58,0.58,1.76,0.51,0.02,0.25,0.72,0.59,0.45,0.34,0.41,0.27,0.32,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.5,2.05,1.64,1.36,1.99,2.02,2.05,1.95,2.76,1.5,1.51,1.45,1.45,2.21,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.69,0.36,0.92,0.57,0.47,0.47,0.4,0.34,0.29,0.44,0.24,0.25,0.22,0.2,--,--,--,
主营业务收入(万元),328186,293106,176517,209573,161799,182655,183650,150235,139440,120226,110025,68270,53050,41378,34336,29005,24491,19966,15500,13758,13750,10592,7514,7668,10028,
主营业务利润(万元),160171,134935,96094,108743,77754,104135,102727,87125,83519,68901,68503,43779,32743,25128,18910,14376,12088,10520,8806,8771,7774,5396,4517,--,--,
营业利润(万元),104744,86836,135511,35611,18178,28490,53726,41965,33202,25121,35432,22740,18310,12844,9480,5935,5436,4526,4336,4408,4866,3763,3433,--,--,
投资收益(万元),21,18,78241,--,--,174,--,831,430,-160,-129,-52,-1,-169,-890,-334,-293,-295,-341,163,122,245,--,--,--,
营业外收支净额(万元),-399,-43,799,2150,1616,1867,954,2545,995,1913,-329,459,--,-155,-235,-27,-26,258,82,167,94,0,--,--,--,
利润总额(万元),104345,86793,136310,37762,19793,30357,54680,44510,34197,27034,35103,23199,17977,12519,8355,5573,5117,4489,4077,4737,5082,4123,3433,--,--,
净利润(万元),61109,50948,117994,26178,998,12839,37203,30491,23335,17492,21166,13338,10470,10105,6900,4753,4323,3630,3435,3792,4316,3358,2300,2168,3021,
净利润(扣除非经常性损益后)(万元),60988,50558,41377,24454,-1165,11179,36454,27845,22358,16131,15173,13236,10726,9771,6734,4762,4345,3400,3350,3625,4223,--,--,--,--,
经营活动产生的现金流量净额(万元),64247,67792,21839,42837,47326,47795,56643,43200,35315,18485,44823,27639,15355,15436,13169,11011,6293,8438,4649,4790,4258,2371,--,--,--,
现金及现金等价物净增加额(万元),16298,-66783,114519,6780,-38844,28583,27134,3558,1079,-2360,16491,756,425,-7650,3748,-5391,16100,3092,-1674,-3814,-948,10860,--,--,--,
总资产(万元),631441,506697,366575,578323,563193,601545,563454,480605,322404,244809,216102,119633,109491,106455,84876,76249,75895,50477,46332,44598,43955,37834,15725,--,--,
流动资产(万元),404635,343288,290038,200168,175795,207983,194897,157959,118652,110570,105765,60967,54268,51708,44553,38224,45743,--,0,0,0,25594,10539,--,--,
总负债(万元),113705,72019,48146,334227,339569,379782,345821,302890,177789,130594,121189,43935,36934,35620,17967,12570,15924,21573,17364,16677,15988,11254,6488,--,--,
流动负债(万元),65194,48241,27432,119499,142293,255097,184892,161129,94656,82400,105287,28313,23180,24746,9307,8390,15924,--,0,0,0,10593,6488,--,--,
股东权益不含少数股东权益(万元),393890,337130,304001,219442,194158,194098,192603,155401,128893,105497,79866,66408,64803,65610,66856,63626,59918,28852,28914,27873,27923,26580,9237,6019,5967,
净资产收益率加权(%),16.72,15.51,41.52,12.63,0.51,6.84,21.38,21.49,20.29,19.34,23.29,20.46,17.08,15.52,10.29,7.66,10.33,12.06,11.68,12.72,0,17.53,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
