报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),1.15,1.06,0.99,0.93,0.76,1.35,1.65,1.07,1.13,0.97,0.81,-2.3,-0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.77,5.28,4.31,3.49,6.32,5.06,5.8,5.28,4.99,8.91,5.68,5.22,4.93,4.6,3.06,3.34,1.5,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.3,1.84,2.54,0.23,1.17,0.96,1.71,3.22,1.3,2.15,2.09,0.62,1.04,1.2,--,--,--,--,--,--,
主营业务收入(万元),9000913,7897639,6754745,6031201,5986349,5395930,4777887,4199069,3745137,2966499,2432355,2165859,1935969,1633899,1217526,873499,629933,401009,270198,150503,115080,102837,85364,35498,20912,10216,4847,3351,
主营业务利润(万元),3325437,2991629,2518406,2276171,2173326,1785105,1346220,1223626,1073278,889089,843664,568793,492981,445478,347949,255717,199721,131861,77643,41355,32141,27533,7496,3512,1856,957,408,205,
营业利润(万元),828032,769083,711591,552041,489432,438969,265901,161566,174601,60569,66541,-205001,-971,55736,47678,38264,30832,22062,14090,12541,11028,9684,7521,3581,1859,963,420,215,
投资收益(万元),54487,26091,13468,39926,18635,10774,13139,2652,25382,1177,1513,2001,-288,708,412,-1904,27,-49,335,340,-3,-59,210,135,23,42,0,0,
营业外收支净额(万元),-8621,-11320,-4194,111166,62921,39620,40137,47110,39041,24794,14646,--,2171,-3363,-1266,-166,-59,-1138,-344,-60,77,0,0,0,0,--,--,--,
利润总额(万元),819411,757763,707397,663207,552353,478589,306038,208676,213642,85362,81188,-195564,1200,56178,49161,37888,31889,21334,14106,12822,11102,9010,7678,3904,1889,1003,458,200,
净利润(万元),693376,643975,600088,566181,463179,414428,318724,171721,180922,77720,64766,-168745,-11499,34459,29339,23913,19959,14195,11968,9848,8927,7719,6572,3339,1614,853,389,200,
净利润(扣除非经常性损益后)(万元),626816,587805,532825,452690,401837,376765,220083,132874,131005,57900,53381,-179698,-14701,34657,26953,21648,18330,14962,12344,9907,8862,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),845548,862477,700630,1281733,953650,243649,547475,240854,367038,147457,202883,18258,77813,49538,67000,126180,50995,42118,30670,9153,15199,17547,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-249822,-719105,754457,99468,-24392,432018,645053,-155353,6194,-79339,121526,98805,75950,-55487,-3413,82480,-403,45609,14015,-6235,-16120,26468,--,--,--,--,--,--,
总资产(万元),6046127,4760620,4930036,3926227,3963097,3949430,3287739,1981540,1992950,1536232,1315214,1178049,1017390,752476,545046,485039,402627,289854,163910,116115,99615,93444,59410,27601,14940,9634,6947,2598,
流动资产(万元),2570585,2445530,2984573,2019270,1978615,2100107,1646718,620730,872744,755761,683129,541786,463592,357268,293215,286882,229653,--,0,52044,44839,63132,35828,13006,4087,2775,2234,1007,
总负债(万元),3418713,1956898,2406054,1602639,1948505,2067274,1656461,1229042,1362403,1085029,944220,855292,546667,457749,285310,249597,180999,104154,73328,36495,26209,25518,18993,10853,9978,0,0,1899,
流动负债(万元),3143227,1917078,2385003,1490745,1820202,1875655,1551700,1147790,1286579,1019850,903743,820103,508717,436083,268617,243407,160555,--,0,30943,25263,24878,18149,10584,8234,4288,1913,1034,
股东权益不含少数股东权益(万元),2613103,2791558,2510339,2308177,1998440,1863392,1612510,733490,602385,421852,344296,278926,421289,261115,227061,206745,195106,174263,83347,76498,72301,67480,39906,16748,4962,3077,2728,699,
净资产收益率加权(%),26.38,24.33,25.22,26.58,23.87,23.66,23.15,25.97,35.33,20.28,20.78,-48.26,-4.35,14.02,13.54,11.91,10.66,12.12,14.5,12.75,--,18.44,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
