报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),2.16,1.46,1.33,1.22,1.28,1.06,1.21,1.04,0.78,0.83,0.72,0.51,0.29,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.64,4.3,3.77,3.27,2.79,2.45,2.28,2.16,2.97,3.58,3.46,3.43,3.42,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.98,0.87,0.87,1.14,0.62,0.43,0.02,-0.74,0.03,0.66,0.2,0.35,0.16,--,--,--,
主营业务收入(万元),1470192,1342775,1111992,898172,790019,727659,780160,689110,552522,436515,485272,431619,339784,286793,296947,246169,267445,216753,186731,182818,147642,142588,110984,70922,
主营业务利润(万元),966632,904943,701827,546876,472328,436519,460413,412283,318706,265833,243630,192586,160158,130296,139723,108775,130352,105256,94514,81567,83785,81801,61963,33539,
营业利润(万元),252943,170348,151051,129373,144257,122803,141179,126211,92684,96263,88497,63499,32557,27142,23994,-40662,29593,19678,13987,19052,21292,14324,9749,18580,
投资收益(万元),80486,1924,1689,2936,19448,4744,348,93,224,2723,838,906,906,-1332,-4668,-24320,-1614,-1110,-1315,573,-466,--,103,11,
营业外收支净额(万元),3920,1540,779,15947,8644,3157,2118,2068,2127,7140,1949,1100,--,-5055,-2335,-2969,-692,353,4355,5041,0,4303,4312,7637,
利润总额(万元),256863,171888,151831,145320,152900,125960,143297,128278,94811,103403,90446,64600,38443,20869,17450,-67950,27287,18921,17027,24842,25993,18927,14411,26228,
净利润(万元),211249,143208,130169,119784,124923,103589,118110,101408,76045,81598,70949,50009,27980,16492,11993,-72080,20880,16502,12103,20158,22022,15083,9880,20426,
净利润(扣除非经常性损益后)(万元),120251,125407,112442,106972,105354,100114,115428,99568,73374,73420,67893,45403,21136,12408,7963,-75751,18042,18683,10228,20196,21275,--,--,--,
经营活动产生的现金流量净额(万元),197183,191125,156039,139214,125984,118443,146742,121183,95490,84828,85505,111638,60530,42551,2283,-71963,2809,49612,15344,26686,12063,--,--,--,
现金及现金等价物净增加额(万元),56926,58753,79597,-5433,-17109,-4937,2422,-65210,22352,52142,54871,-12603,22395,17801,8603,-101325,9665,-9920,-42376,-11376,74709,--,--,--,
总资产(万元),2010353,1802993,1619546,1355175,1201926,1066724,1024249,861241,759904,609116,563142,505146,777339,705459,704328,717761,829625,685021,659907,588985,357960,170679,146788,130939,
流动资产(万元),1029280,857649,684365,508246,521332,512332,517553,413787,414631,350504,303720,258650,649850,570258,557662,557532,642535,--,560594,0,0,144161,122696,110616,
总负债(万元),722165,686144,607078,483039,434512,367172,388146,303633,274848,162739,167995,163878,488994,450943,465095,488976,520241,394825,364689,290963,92596,95969,89721,50863,
流动负债(万元),669319,631656,550449,378703,330142,267109,301586,268963,263565,157272,161006,162415,487435,446401,458797,482166,511694,--,345322,0,0,94362,88980,50863,
股东权益不含少数股东权益(万元),1256384,1082772,983851,861502,757168,675995,614882,530977,454499,421292,368629,320005,272981,239685,223269,211388,290931,269888,260389,258248,257591,69479,51917,77086,
净资产收益率加权(%),18.06,13.86,14.06,14.78,17.33,15.93,20.86,23.06,17.36,21.09,21.3,16.76,10.73,7.12,5.52,-28.79,7.37,6.14,4.7,7.33,23.35,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
