报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.6,0.49,0.43,0.44,0.56,0.89,0.74,0.67,0.61,0.47,0.51,0.52,0.81,0,0.77,0.71,
每股净资产(元),--,--,--,--,--,--,--,--,3.2,3.05,2.97,4.07,6.63,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.01,0.58,0.58,1.1,0.71,1.85,0.96,0.87,
主营业务收入(万元),398870,337400,294529,277695,272005,232324,213651,215215,230027,202374,215444,190783,145846,134345,112397,91923,
主营业务利润(万元),162604,142723,125729,111098,121881,93929,83270,79252,86343,78037,78500,60270,39684,33080,31472,25235,
营业利润(万元),113305,95341,78881,69759,86139,66952,56554,53963,53771,45293,49336,37292,23902,20054,20359,16852,
投资收益(万元),8303,7852,3486,11407,10021,14720,11174,6858,125,35,53,23,0,147,-1,29,
营业外收支净额(万元),8,92,-26,2935,4480,1605,1407,903,1615,905,1916,2419,--,852,-44,-93,
利润总额(万元),113313,95433,78855,72693,90619,68558,57962,54867,55386,46198,51251,39712,24731,20906,20316,16759,
净利润(万元),87679,72531,57441,57072,72073,57830,47677,43277,38899,30334,32707,22417,16554,16278,15403,14134,
净利润(扣除非经常性损益后)(万元),85869,69219,54740,43945,68347,56532,46532,42633,37648,29556,31389,20477,15849,15446,15437,14200,
经营活动产生的现金流量净额(万元),118989,85265,81983,91819,79962,71742,49800,67727,64928,37321,37113,47044,19123,37058,19197,17368,
现金及现金等价物净增加额(万元),22716,-42570,47693,18576,-7016,10510,-7163,-30533,12572,-3236,-10446,-38911,110346,-3730,3593,6512,
总资产(万元),867268,820358,812378,668068,536532,473849,450726,431463,346529,373336,372144,375570,278462,164536,145248,131300,
流动资产(万元),350825,320598,352415,245725,189428,183565,173085,170919,207525,198483,185206,194275,185844,92459,89704,79650,
总负债(万元),144097,143169,143307,186897,99315,112471,144081,162663,113014,112181,116852,133668,83342,103843,86973,90384,
流动负债(万元),139199,138665,139516,180397,96757,97222,132707,161258,110276,108596,110457,118834,65642,86232,86232,87331,
股东权益不含少数股东权益(万元),692609,649280,644889,449380,414731,346788,293122,236733,205602,195709,190701,174229,177294,45247,45384,30107,
净资产收益率加权(%),13.06,11.27,11.63,13.3,19.02,18.15,18.2,19.21,18.86,15.68,18.06,12.25,26.23,34.96,40.74,48.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
