报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),1.36,0.83,0.68,0.37,-0.14,0.15,0.33,0.33,0.32,0.75,0.37,0.34,0.43,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.94,2.94,2.49,2.21,2.47,2.9,2.72,2.6,2.54,3.49,3.37,3.57,3.51,3.23,3.08,1.95,1.68,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.74,0.69,1.02,0.38,0.83,1.24,1.12,0.7,0.89,0.73,0.58,0.51,0.37,0.2,--,--,--,--,
主营业务收入(万元),358192,346734,317552,319592,332375,316861,338685,314927,269494,237529,226038,212122,195809,181274,149045,125124,94389,77875,46671,33816,30523,28837,21518,20945,18034,18014,
主营业务利润(万元),122280,110461,98460,98649,95401,112490,121576,105820,90845,80293,80290,67590,69001,64874,48831,42867,35195,28541,16207,11138,10803,9622,4858,6882,4178,1706,
营业利润(万元),65764,48049,33445,18659,-11402,2871,17332,15927,17588,15098,20746,17666,19013,20138,10437,8691,7949,5796,4624,4567,4835,7279,5955,5844,5171,2808,
投资收益(万元),7874,7156,7319,8191,4309,4480,3962,2687,184,213,158,143,-6,-138,-355,-378,-756,-274,-1022,421,-26,-9,0,0,0,0,
营业外收支净额(万元),16968,179,1055,-2981,345,-368,-239,3074,2474,25309,2769,2307,--,-1201,-45,-8,-121,-27,318,274,208,0,0,0,0,0,
利润总额(万元),82732,48228,34500,15677,-11057,2503,17093,19002,20063,40407,23515,19973,19836,19400,10146,8305,7138,5536,4010,5262,5017,7591,6209,5778,5158,2733,
净利润(万元),65693,40398,32946,18099,-6568,7344,15874,15904,15361,36191,18148,16363,15928,14833,7883,6595,5553,4455,3429,4479,4176,6417,5277,4906,4394,1789,
净利润(扣除非经常性损益后)(万元),44277,35390,30817,18355,-6895,7452,16738,13704,13432,12237,15815,14355,14574,14884,7818,6756,5954,4457,3702,4294,3871,--,--,--,--,--,
经营活动产生的现金流量净额(万元),70578,74438,82003,56943,44831,41417,55790,16633,35647,33449,49251,18569,31045,35535,28613,17921,22898,12428,9917,8719,6250,3109,--,--,--,--,
现金及现金等价物净增加额(万元),28535,27783,42099,4883,9455,-21178,-9837,12133,7608,-14247,11382,2559,5568,6667,-658,-2290,1611,-400,-9042,8788,4940,-3628,--,--,--,--,
总资产(万元),351435,329763,350618,336566,372119,392529,433844,465791,358433,355300,329380,312533,240944,204885,196762,189578,180133,141555,117814,125386,89959,79390,61178,47981,37440,46132,
流动资产(万元),171734,148634,160658,133218,143844,137408,169358,188403,141011,134173,140530,127958,101095,78880,63642,63879,57804,0,0,0,0,38856,36081,24828,17939,19294,
总负债(万元),200300,213575,234092,212338,250207,250617,253849,280387,210406,205656,200123,199771,142727,115761,121524,115574,107503,73170,54865,60601,26855,24990,12799,25183,17749,38486,
流动负债(万元),151049,173930,170681,152139,218211,220046,253849,280387,205606,195556,185023,178771,134627,110261,117524,110074,96003,0,0,0,0,20893,8624,19268,14979,21960,
股东权益不含少数股东权益(万元),141872,114501,116366,122995,114136,127670,153500,148539,142315,142206,120399,106925,92123,82996,69589,66630,65158,59556,57664,60976,59914,50714,48379,22798,19692,7646,
净资产收益率加权(%),52.49,36,28.29,15.37,-5.47,5.69,10.64,11.06,10.98,28.1,16.08,16.5,18.4,19.46,11.74,10.01,8.82,7.44,5.68,7.21,0,12.95,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
