报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.21,0.2,0.2,0.15,0.1,0.23,0.18,0.22,0.06,-0.07,0.16,0.03,0.73,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.16,1.11,1.41,1.09,1.01,0.12,0.31,0.42,0.38,1.55,1.96,2.62,2.33,2.11,1.83,1.52,2.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.63,-0.14,-0.09,1.12,0.08,0.02,0.04,0.05,-0.21,0.04,0.15,-0.36,0.03,-0.04,--,--,0,
主营业务收入(万元),141554,136484,135628,130428,131186,134238,133980,165151,102352,144366,220175,222598,185354,7647,10370,9745,11469,8631,18407,22489,22709,24953,17032,18243,29928,
主营业务利润(万元),36031,34336,34900,31160,28992,29793,29967,33816,11976,8175,16374,15798,12441,-504,-200,-197,895,2,3332,4241,3205,3236,707,-0,890,
营业利润(万元),16907,16315,16038,12145,9144,11163,9112,10598,1933,-3172,2901,807,12321,-2993,-1809,-152,-12982,-4223,1148,2240,1697,1731,739,70,912,
投资收益(万元),209,395,383,-3,110,674,121,505,1755,1378,-75,-31,232,0,0,0,-5110,-1392,35,5,77,460,728,27,0,
营业外收支净额(万元),-13,-128,-90,11,-8,-21,174,75,-26,4,106,-137,--,-57,-4,-33,-61,-466,-129,73,12,0,0,0,0,
利润总额(万元),16895,16187,15948,12156,9136,11142,9286,10673,1907,-3168,3007,669,13971,-3049,-1771,216,-18153,-6082,1054,2318,3072,3329,3067,125,910,
净利润(万元),7842,7644,7382,5565,3915,5771,4587,5539,1206,-1367,2510,468,11277,-3049,-1771,216,-18153,-6082,1207,2044,2223,2527,2652,106,774,
净利润(扣除非经常性损益后)(万元),7104,7201,7025,5552,3906,5144,4365,213,121,-2978,1532,365,1036,-3011,-2329,-2192,-17919,-5751,910,1937,1393,--,--,--,0,
经营活动产生的现金流量净额(万元),12865,13314,9189,12794,12458,8527,11218,9596,13219,-2945,-1327,17271,1167,334,629,786,-3317,691,2259,-4300,225,-307,--,--,0,
现金及现金等价物净增加额(万元),6534,-1706,-3269,10303,4261,3006,596,-1249,1070,-1578,-419,3894,4669,-53,58,-1068,-2819,-2127,179,4366,-97,299,--,--,0,
总资产(万元),129339,115878,110366,101915,91052,91055,89645,90954,53730,76426,116721,111707,139171,13794,15163,15908,20219,39684,45692,42506,31430,31886,29691,20768,20998,
流动资产(万元),91741,80647,86010,76941,65362,64355,61136,61855,37901,52289,79547,73805,99879,4514,5410,5845,9882,--,--,0,0,14518,13052,9806,9913,
总负债(万元),27774,22058,23155,21127,18702,22840,26993,31797,28149,52452,88339,87905,115458,11923,10343,9379,14300,15612,15427,11338,11066,13371,13702,7432,7768,
流动负债(万元),26490,20809,22076,20111,17700,21846,25977,30848,27208,51580,87458,86724,114008,11923,10343,9379,12530,--,--,0,0,12578,13112,7432,7629,
股东权益不含少数股东权益(万元),96264,88890,82280,76530,69474,64400,58725,54903,24183,22982,21883,16941,15571,1871,4821,6528,5919,24072,30265,31168,20364,18515,15988,13336,13230,
净资产收益率加权(%),8.44,8.98,9.3,7.64,5.85,9.37,8.07,10.32,4.87,-5.76,9.31,2.78,113.73,-92.52,-31.39,3.36,-121.06,-22.43,4.07,8.7,0,14.6,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
