报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.13,0.22,0.25,0.12,0.03,0.13,0.21,0.7,0.99,0.4,0.18,0.13,0.43,--,0.57,0.68,
每股净资产(元),--,--,--,--,--,--,--,--,4.49,3.65,3.35,3.28,4.54,1.87,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.51,1,0.25,0.14,-0.13,0.67,-0.03,0.6,
主营业务收入(万元),1382922,1246091,1032575,678114,579242,568062,512062,472909,408142,287950,169241,135619,142074,127235,76222,55266,
主营业务利润(万元),108690,116638,121279,102693,75518,84235,91932,127243,129684,93145,49672,36377,37518,41082,22045,16305,
营业利润(万元),19787,35678,37667,15288,324,13284,22812,63689,70486,32902,15327,7747,18036,21726,10227,7603,
投资收益(万元),-130,885,1071,-1022,-300,-391,686,3358,-417,-188,-2241,-42,142,135,94,124,
营业外收支净额(万元),-309,-516,-1654,164,1699,976,437,-744,-2875,-4137,-343,281,--,-945,-84,-110,
利润总额(万元),19478,35162,36014,15452,2023,14260,23249,62945,67610,28765,14984,8027,18267,20781,10143,7492,
净利润(万元),15979,27041,30222,14350,2865,13178,20481,53686,54052,21798,10064,7016,14087,9698,5620,5109,
净利润(扣除非经常性损益后)(万元),16374,26682,31828,15036,1226,12515,19357,47668,56602,25625,12551,6773,13914,--,--,--,
经营活动产生的现金流量净额(万元),83077,77912,47869,46041,60322,53573,63222,30942,27845,54699,13953,7392,-5096,19514,-404,5439,
现金及现金等价物净增加额(万元),-6941,-2046,12923,11489,-3934,4475,-21623,404,-34730,33795,-26543,-40237,84738,4048,6305,1613,
总资产(万元),679964,688742,688632,648943,574956,490289,445185,436734,367385,313917,274248,259623,244687,106952,75690,46784,
流动资产(万元),134429,169347,206132,197001,149277,171747,172521,199179,164850,132362,89594,113059,156237,48164,38327,18877,
总负债(万元),176587,196241,225003,212263,232068,168607,132481,140951,117139,109358,83153,72543,64444,48839,34114,25522,
流动负债(万元),157834,179092,165896,122120,143670,109129,77333,85234,101913,99659,78422,69450,59156,38431,21904,19420,
股东权益不含少数股东权益(万元),494543,483231,456085,431917,338878,317057,306834,291848,245799,199936,183563,179401,177692,54900,36708,18219,
净资产收益率加权(%),3.27,5.78,6.82,3.94,0.85,4.22,6.85,20.02,24.33,11.39,5.54,3.92,14.79,23.82,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
