报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.27,0.19,0.12,0.33,0.23,0.04,-0.46,0.02,0.05,0.18,0.1,0.36,0.25,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.73,2.84,2.75,2.75,2.55,2.49,2.09,1.53,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.2,0.28,0.2,0.6,0.36,0.4,0.88,--,0,
主营业务收入(万元),1455641,1093110,609535,602507,615703,260215,256688,286958,279265,259668,186421,321079,242092,239255,265022,252185,178679,
主营业务利润(万元),326978,192024,145156,235487,235797,50670,-7376,6703,20627,66910,47255,170552,106466,111173,143006,131394,67011,
营业利润(万元),168362,108151,65427,144464,136025,-7262,-197789,9578,17357,62084,42477,131287,89578,97171,133931,118298,44567,
投资收益(万元),38280,21388,14187,11900,16154,32925,25821,7796,7149,6296,2611,-3734,-1390,-140,4437,3765,4406,
营业外收支净额(万元),-810,8129,28425,81328,72146,35387,-16048,3370,189,6511,3694,12134,--,37,--,--,0,
利润总额(万元),167552,116279,93853,225793,208171,28125,-213837,12948,17546,68594,46170,143420,93392,97069,139033,128930,51333,
净利润(万元),161298,116699,61443,172997,115368,20026,-218352,9107,16252,61580,34312,123312,84847,82929,134446,120627,42874,
净利润(扣除非经常性损益后)(万元),153360,84640,32899,91685,46482,-15487,-203517,5246,15273,55993,38844,129262,81613,82896,133780,113856,40513,
经营活动产生的现金流量净额(万元),462401,412225,295315,351393,229216,106641,49088,68203,69734,97367,68123,205372,122211,137629,197385,--,0,
现金及现金等价物净增加额(万元),204463,52313,103762,-84710,94858,62342,-454500,289817,-34180,-17031,-169668,80689,-64477,364139,-3654,--,0,
总资产(万元),5481764,4995555,3779089,3861662,3124012,2813804,1689927,1971255,1649268,1623347,1466109,1434679,1303743,1217920,821922,692667,0,
流动资产(万元),1210321,895958,744930,841264,544594,785332,602173,625397,326969,345687,359484,525614,448934,498769,150759,150075,0,
总负债(万元),2906885,2962874,1852453,1764490,1298090,1461848,692328,732433,702880,638919,504298,476598,416815,330255,328103,343072,0,
流动负债(万元),1069838,1620002,570403,403077,264427,417585,329178,493001,279091,279099,152529,258070,339429,112285,150088,190332,0,
股东权益不含少数股东权益(万元),2531978,2026212,1521645,1596916,1369761,1009028,989870,1230634,938131,975891,945685,942970,875873,855165,467763,342792,0,
净资产收益率加权(%),7.68,6.4,3.89,11.91,10.01,2,-18.91,0.79,1.7,6.41,3.63,13.62,9.88,0,33.17,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
