报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.5,0.48,0.64,0.8,0.55,0.67,0.55,0.34,
每股净资产(元),--,--,--,4.27,3.59,3.05,2.51,2.03,
每股经营活动产生的现金流量净额(元),--,--,--,0.63,0.38,0.33,0.62,0.42,
主营业务收入(万元),107411,78855,50150,38994,26955,21778,14531,10108,
主营业务利润(万元),32659,23853,15404,12391,9325,7854,5395,3868,
营业利润(万元),11847,9492,5995,4119,2796,2531,1813,867,
投资收益(万元),175,220,--,84,175,70,48,25,
营业外收支净额(万元),-27,25,207,1989,1385,1040,971,671,
利润总额(万元),11821,9516,6202,6109,4181,3571,2784,1538,
净利润(万元),6518,6303,5320,5223,3549,3057,2366,1316,
净利润(扣除非经常性损益后)(万元),6029,5813,4791,4554,3037,2841,2025,1139,
经营活动产生的现金流量净额(万元),2327,3396,2107,4112,2438,2124,2820,1823,
现金及现金等价物净增加额(万元),-1752,5812,17950,569,166,6118,1994,1281,
总资产(万元),154417,127224,88760,46780,40815,29687,18260,13404,
流动资产(万元),128763,109504,74905,36944,34275,25189,14736,11104,
总负债(万元),80822,63986,33232,19018,17464,9885,6811,4591,
流动负债(万元),76952,63842,32883,18795,16985,9342,6652,4571,
股东权益不含少数股东权益(万元),68187,60496,55029,27761,23351,19802,11449,8813,
净资产收益率加权(%),10.19,10.94,10.85,20.6,16.45,24.12,24.11,17.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
