报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.15,2.01,-1.03,0.09,0.23,0.09,0.04,0.04,0.05,0.06,0.05,0.07,0.05,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.25,3.2,3.14,3.09,3.02,2.89,2.86,2.83,2.81,2.78,2.7,2.65,0.25,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.6,0.28,-0.59,0.75,0.96,1.04,1.26,0.17,1,0.69,0.5,0.14,--,--,--,
主营业务收入(万元),574107,584773,498430,467756,455769,545259,545954,491171,541754,528159,417715,535970,483818,418863,460328,407026,262156,173271,146661,162333,159194,160518,128058,
主营业务利润(万元),88491,78235,63303,92872,99234,95211,68031,59724,63199,39418,33310,37886,32064,32439,33491,33824,24162,18303,18420,18700,25032,22643,20043,
营业利润(万元),29742,-26069,-124891,9284,9207,5056,2498,2924,3691,3225,3618,4157,4372,2004,3333,7097,1682,6630,11921,12362,15214,10616,16329,
投资收益(万元),1970,--,-826,-356,-375,-198,1062,-170,-154,416,290,337,275,61,-2812,-3000,0,0,0,0,0,0,0,
营业外收支净额(万元),693,286802,-5561,2629,12123,1904,591,196,-3,812,184,--,--,-199,2386,-995,304,-129,-130,194,--,0,0,
利润总额(万元),30435,260733,-130451,11913,21330,6960,3089,3119,3688,4037,3802,4342,4286,2555,2953,3102,2076,6501,11791,12556,15454,10653,16292,
净利润(万元),30203,260731,-133759,11124,19673,4696,2319,2049,2563,3115,2661,3476,2373,1522,1239,1139,1582,4217,10048,10724,9895,6694,10952,
净利润(扣除非经常性损益后)(万元),20908,-22487,-129911,8922,9376,3091,1816,1903,2537,2510,2519,3327,2140,1226,-1513,1892,899,4347,10178,8330,--,--,--,
经营活动产生的现金流量净额(万元),105003,-12417,67114,-14762,12397,80572,17243,-6359,31315,14490,-30841,38894,50073,54294,65582,9078,51796,35758,26026,7061,--,--,--,
现金及现金等价物净增加额(万元),-28110,13679,10443,-9552,3154,-17464,27543,-9888,1714,-1722,5736,4331,509,10627,-16806,22098,12393,29504,-11305,57532,--,--,--,
总资产(万元),855255,793885,956586,1235008,1299509,1165261,1150868,1007727,784601,640692,542643,473136,473695,457299,474209,504103,455080,422829,300626,275369,205163,183069,148464,
流动资产(万元),427167,361575,513167,676406,736617,621587,675458,622995,500399,392423,330383,260048,258109,237766,244269,280327,235102,0,--,0,--,68867,41246,
总负债(万元),407678,376896,1069257,1036506,1107580,990406,979669,837806,615689,474343,379410,312564,316598,306915,325069,357014,309131,278023,160038,137442,138757,127895,96865,
流动负债(万元),126714,95333,962145,988444,1054693,927803,938052,803068,578307,446376,375403,311397,315431,293915,296401,303014,251241,0,--,0,--,88304,47886,
股东权益不含少数股东权益(万元),447577,416988,-112672,198502,191929,174855,171199,169920,168911,166348,163233,160572,157097,150383,148937,147089,145949,144805,140588,137926,66405,55174,51598,
净资产收益率加权(%),6.98,964.67,0,5.7,10.73,2.71,1.36,1.21,1.53,1.89,1.64,2.19,1.52,1.02,0.84,0.78,1.09,0,7.33,14.94,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
