报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.21,0.12,0.02,0.03,0.06,-0.1,0.06,0.11,0.5,0.62,0.42,0.47,0.48,
每股净资产(元),--,--,--,--,--,--,--,--,6.87,2.76,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.88,0.28,0.28,0.48,1.01,
主营业务收入(万元),129356,115528,108473,81889,85821,105236,91813,75082,94817,85014,45393,57707,37735,
主营业务利润(万元),14959,11999,10505,8099,9319,7822,10070,7714,14068,13121,8272,9737,6695,
营业利润(万元),3826,2092,200,-510,794,-1988,815,341,6349,6551,3762,4839,3877,
投资收益(万元),631,447,363,1622,1062,763,273,--,--,--,1,1,0,
营业外收支净额(万元),-8,21,-12,278,314,347,374,1727,335,101,741,56,-24,
利润总额(万元),3817,2113,188,-232,1108,-1641,1189,2068,6684,6652,4503,4895,3853,
净利润(万元),3422,1937,392,484,946,-1659,1018,1829,5865,5766,3819,4013,3340,
净利润(扣除非经常性损益后)(万元),2510,1436,1178,-1047,689,-1951,727,455,5581,5680,--,--,--,
经营活动产生的现金流量净额(万元),7060,1547,-504,245,1727,-2409,1874,5173,-11129,2668,2508,4279,3830,
现金及现金等价物净增加额(万元),3929,-610,5183,-546,-2409,7587,-26617,-5381,32971,-867,-3649,8711,1872,
总资产(万元),132159,112432,105167,98201,110998,113798,116917,102579,104916,49269,38211,35686,20704,
流动资产(万元),103574,84419,75592,66340,69061,79495,87310,75021,81453,27600,20368,21349,11041,
总负债(万元),43337,25887,19987,12741,22355,28439,29289,15732,17644,23022,18381,19675,11464,
流动负债(万元),42890,25598,19204,11965,19714,28439,29289,15732,17644,23022,18381,19675,11464,
股东权益不含少数股东权益(万元),89668,87100,85329,85102,85113,84167,86321,85799,87272,26246,19830,16011,9240,
净资产收益率加权(%),3.88,2.25,0.46,0.57,1.12,-1.94,1.18,2.12,8.89,23.81,21.31,30.63,55.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
