报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-1.58,0.35,2.19,0.03,0.46,0.22,0.19,0.18,0.02,0.04,1.12,0.08,0.2,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.23,5.64,9.13,4.52,23.94,3.48,4.27,4.22,3.93,3.63,3.41,3.38,0.21,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.14,0.23,0.36,0.17,0.54,0.43,0.49,0.62,0.31,0.6,0.09,-0.2,0.18,--,--,
主营业务收入(万元),1487196,2321527,3024642,3060366,2002927,5037,18458,49068,65045,78418,68526,57451,52054,44755,54196,80446,67963,47928,22726,17604,14598,14290,13662,
主营业务利润(万元),-237634,41444,220177,-19049,72601,-186977,-61287,-47151,8174,18523,16208,14514,13185,7744,10450,15937,13659,10356,11084,8677,7110,6240,6392,
营业利润(万元),-237634,41444,220177,-19049,72601,24630,28331,37105,-3615,3460,41962,1028,1705,-5663,-1623,3663,5679,3996,4036,4074,2408,1825,1517,
投资收益(万元),-326121,767804,1563015,1799539,1073880,179057,76748,69336,15797,7730,37983,2804,1982,0,770,775,64,--,-9,-25,42,51,135,
营业外收支净额(万元),3790,9252,91405,19806,3620,-8683,1198,3262,3653,1119,1878,2163,0,-7869,-27,369,-39,-35,-240,433,--,--,--,
利润总额(万元),-233844,50696,311582,757,76221,15947,29530,40367,38,4579,43840,3190,3753,-12199,1026,5490,5704,3961,3787,4482,2788,2155,2551,
净利润(万元),-172242,37762,239509,3600,17781,8522,7181,6908,940,1688,35692,2683,3176,-12345,760,4647,4798,3506,2558,3254,2089,1359,1594,
净利润(扣除非经常性损益后)(万元),-66914,32802,-11625,-7384,6051,3604,2419,-14720,-12995,-1825,9551,2325,3180,-5581,774,4325,4788,3541,2807,2846,--,--,--,
经营活动产生的现金流量净额(万元),-5569196,-12002675,-9091490,10513068,9500294,2548049,85299,30248,-5305,8868,11611,5449,8612,6843,7876,9881,4934,9620,1484,-3253,-536,--,--,
现金及现金等价物净增加额(万元),-68788,-991195,-2609288,27741,3330321,380646,-65221,110622,-22419,-29347,42004,1618,653,95,-4228,-691,-9719,-990,7116,15637,1774,--,--,
总资产(万元),6459354,11491498,22577429,30586610,17295579,4874954,1755029,1646155,421527,466003,436663,223599,489456,109682,126425,123494,131695,114087,94794,81527,42273,35993,28167,
流动资产(万元),--,--,--,--,--,794181,323122,519234,102338,135594,75637,36502,28737,30644,38716,44469,43957,47242,0,38345,--,17866,13898,
总负债(万元),3895944,8651600,19740283,27884043,15128462,4005345,1247510,1121692,183257,211965,142103,76667,104181,51910,56028,54059,62901,54136,38590,27079,26484,22294,18816,
流动负债(万元),--,--,--,--,--,3796086,1165112,1033524,150435,123441,60143,41138,47041,46002,47320,42550,44410,38133,0,26142,--,20550,16543,
股东权益不含少数股东权益(万元),1099185,1256495,1236889,1131422,1041675,313620,222840,234672,200737,216707,292114,144554,383049,55626,68313,67552,62905,58107,54597,54108,15789,13700,9351,
净资产收益率加权(%),-14.68,3.03,22.01,0.34,5.24,3.18,3.14,3.17,0.45,0.66,16.35,1.02,0.97,-19.87,1.12,7.12,7.93,6.22,4.72,9.95,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
