报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.18,0.19,0.16,0.09,0.13,0.25,0.19,0.23,0.49,0.72,0.81,0.6,0.63,0.33,
每股净资产(元),--,--,--,--,--,--,--,--,7.46,8.69,4.05,3.29,2.08,1.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.41,-2.76,1.05,0.74,0.29,0.13,
主营业务收入(万元),1435401,1387823,1075214,783590,511717,390886,348603,141842,91861,57000,36773,30438,21949,10366,
主营业务利润(万元),251887,257063,206502,117781,86464,71831,56824,35981,28877,19985,12309,8459,6072,2561,
营业利润(万元),85890,90734,79354,32621,14679,16236,8009,7538,8575,7449,5844,4030,4030,1136,
投资收益(万元),2838,809,321,8892,-49,736,-969,-141,-37,--,--,--,--,-5,
营业外收支净额(万元),785,-48,191,2975,10195,12477,10095,8472,4746,2264,350,320,83,217,
利润总额(万元),86675,90686,79546,35596,24874,28713,18104,16009,13321,9713,6194,4350,4113,1353,
净利润(万元),73527,73031,61034,26373,15421,21105,14412,13464,12054,8569,5698,4134,3616,1200,
净利润(扣除非经常性损益后)(万元),70589,65720,60484,17895,7301,11783,6059,6404,7603,6583,5397,3840,3519,801,
经营活动产生的现金流量净额(万元),73712,98510,23332,11593,-29875,2264,2289,-25063,11740,-33444,7367,5192,1754,675,
现金及现金等价物净增加额(万元),-53267,126504,67098,15326,24187,36445,-45195,15053,85678,8680,3716,1725,1420,354,
总资产(万元),2684103,2495983,2225051,1907228,1593932,1158682,773661,635034,392825,192642,78280,48243,29389,14227,
流动资产(万元),1358862,1311982,1137104,942235,775778,502004,332318,305658,182640,85506,26387,15911,12241,7409,
总负债(万元),1577178,1473616,1435398,1187004,915599,684950,508417,386062,173090,87179,49961,25223,16830,6754,
流动负债(万元),1200436,1080846,988856,782058,616094,441143,301004,236670,112829,60151,27718,12291,8421,6555,
股东权益不含少数股东权益(万元),1048453,987763,752229,688232,656170,428914,233842,222383,216296,105463,28319,23021,12560,6623,
净资产收益率加权(%),7.26,8.75,8.43,3.95,3.42,6.1,6.32,6.13,10.12,8.87,22.33,20.25,36.08,20.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
