报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.09,0.07,-0.86,0.07,-1.45,-0.76,0.01,0.24,0.65,0.23,0.11,0.19,0.2,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.37,3.54,3.35,3.49,3.39,3.22,3.16,3.12,3.05,2.99,2.95,2.99,4.68,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.43,0.27,-0.24,-0.58,0.25,0.4,0.32,0.31,0.55,0.22,-0.28,0.32,0.17,--,--,--,
主营业务收入(万元),60107,109546,94507,87114,108101,245260,287343,224849,232386,163737,119892,104544,91698,72865,59703,58174,44481,41900,122538,106374,54611,36128,25911,13215,
主营业务利润(万元),7792,15194,-567,-9109,-13980,2710,22460,26925,50349,31826,12044,16845,19223,15240,13382,14638,9291,7783,29458,28445,14328,11292,8874,5206,
营业利润(万元),3658,3163,-38393,-25288,-71297,-36550,-3281,-321,21621,7158,2567,4564,6976,5440,5088,5984,2128,1470,18877,18054,7822,6698,4379,2446,
投资收益(万元),3933,190,-96,-124,-34,-136,309,475,8128,174,1409,154,574,121,-676,-562,-335,-101,-70,162,0,--,--,--,
营业外收支净额(万元),591,-132,387,35707,2682,1431,4261,12358,4838,1231,1717,2484,171,-1191,-205,-456,352,382,250,70,41,-43,-80,-73,
利润总额(万元),4249,3031,-38006,10419,-68616,-35120,979,12036,26459,8389,4283,7048,7147,4370,4207,4966,2160,1757,20274,18287,8231,6655,4299,2575,
净利润(万元),4116,2989,-38002,2900,-63713,-33667,354,10422,23621,8219,3761,6878,7304,4025,3775,3995,1740,1529,17840,15194,5324,4390,2844,1821,
净利润(扣除非经常性损益后)(万元),1914,1981,-39701,-32854,-66614,-35239,-3462,-771,12975,7158,1768,4419,6478,3817,3662,4103,1199,1200,16410,15124,5052,--,--,--,
经营活动产生的现金流量净额(万元),22996,6245,23596,34307,26285,17233,-8372,5680,-19141,9569,-8450,-20795,8895,14351,11273,11037,19726,7827,-10018,9404,2862,--,--,--,
现金及现金等价物净增加额(万元),2989,-3659,-21539,29052,-8135,-14101,-259,-37001,34374,16988,-5032,807,7670,2432,4484,-155,-467,-21636,-12011,-1464,51806,--,--,--,
总资产(万元),164524,180845,204301,282104,316838,411126,474241,462963,456853,353515,288106,219006,162432,137951,141867,135440,132027,149336,156114,144322,115803,40339,31007,23056,
流动资产(万元),74525,89381,97393,137953,141603,212449,263618,261535,277851,205531,185893,156135,105135,85155,89614,83678,79910,--,0,0,0,25894,19671,15580,
总负债(万元),47178,67488,93347,133228,171289,202377,230557,218016,219209,226476,167863,90887,38801,20302,26117,24253,23491,42607,51015,55612,38578,27328,21516,14042,
流动负债(万元),18687,61320,61631,126080,118792,163994,189669,139603,134873,146682,107742,69066,36545,17916,17470,18323,13231,--,0,0,0,17977,15816,9270,
股东权益不含少数股东权益(万元),116823,112913,110546,148473,145170,208459,243390,244671,236713,126136,119280,124504,120760,114711,112574,111187,108536,106729,105099,88711,77225,13011,9491,9014,
净资产收益率加权(%),3.58,2.68,-29.34,1.98,-36.04,-14.9,0.15,4.33,16.35,6.71,2.89,5.61,6.17,3.54,3.39,3.65,1.62,1.44,18.41,17.91,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
