报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-4.53,0.12,0.47,0.29,0.23,0.52,0.91,0.96,1.06,0.77,0.43,
每股净资产(元),--,--,--,--,--,--,--,5.11,4.11,3.03,1.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,-1.1,-0.79,-0.8,-0.1,
主营业务收入(万元),619920,1065658,1130177,785230,578875,429739,360965,369435,279404,156913,80490,
主营业务利润(万元),-71183,82224,74947,62725,45529,45122,49646,48285,42603,26987,11627,
营业利润(万元),-359637,17776,30878,14742,3357,6961,11864,14469,13424,12154,5465,
投资收益(万元),105,-836,-213,967,-129,-270,331,-140,-116,--,--,
营业外收支净额(万元),-73905,-282,-2039,40,7960,4124,3583,3199,5699,3028,1839,
利润总额(万元),-433542,17493,28839,14781,11317,11085,15447,17668,19124,15182,7303,
净利润(万元),-434891,11844,25345,14451,11779,11729,15980,16973,18693,12767,6273,
净利润(扣除非经常性损益后)(万元),-364429,2710,26106,14470,4031,9173,12198,14113,13668,13647,6311,
经营活动产生的现金流量净额(万元),-12173,-5423,37869,30,49615,-23791,29562,-19319,-13855,-14104,-1767,
现金及现金等价物净增加额(万元),-18790,-68771,43935,-2526,11647,17997,-5879,-5919,16293,9248,-1574,
总资产(万元),1013335,1171966,957602,780013,618403,564004,354881,330737,252845,179702,78993,
流动资产(万元),744797,895224,683606,581746,507103,478794,288424,264876,193168,133809,55517,
总负债(万元),1077086,802218,578960,545494,421758,377994,247743,240641,180509,126280,50883,
流动负债(万元),897300,672647,332639,321868,322378,276271,233254,215565,146465,118454,48713,
股东权益不含少数股东权益(万元),-63751,369748,353644,209971,196645,186010,107138,90096,72336,53422,28110,
净资产收益率加权(%),0,3.21,8.41,7.12,6.17,6.68,16.2,21,29.78,30.03,25.12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
