报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.21,0.17,0.1,0.14,0.23,0.34,0.32,0.37,0.68,1.24,0.77,1.27,0.75,
每股净资产(元),--,--,--,--,--,--,--,--,6.68,5.37,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.59,-0.36,1.86,0.84,0.39,
主营业务收入(万元),862647,786830,774155,607208,583773,466704,384872,342475,324181,204742,172050,170439,131537,
主营业务利润(万元),129377,108164,113188,95722,100769,80473,57230,45118,52111,33192,21815,35342,19389,
营业利润(万元),29935,23227,16796,14268,24697,22290,15149,10057,29055,19083,10279,18387,12593,
投资收益(万元),-30,6324,-115,-27,-3,-448,-1109,-693,323,-15,-605,-104,107,
营业外收支净额(万元),-990,-2365,-2794,7638,7805,2552,4808,9488,4180,2609,1703,641,422,
利润总额(万元),28945,20862,14002,21906,32503,24842,19957,19545,33235,21692,11982,19028,13016,
净利润(万元),21324,17572,10439,14272,20059,11352,10669,12241,22100,15304,9525,14918,8711,
净利润(扣除非经常性损益后)(万元),15836,7408,8275,8421,14097,9519,7036,6002,19311,13334,7360,13914,7751,
经营活动产生的现金流量净额(万元),93883,49292,107103,63721,23691,25121,29053,-707,19495,-4420,22943,10424,4529,
现金及现金等价物净增加额(万元),-692,-8149,22049,2574,12876,-7058,-24551,-34861,73797,-4428,-2127,8134,-3700,
总资产(万元),971782,1037212,930024,902244,886578,667558,556790,504038,444174,210342,160236,171235,102992,
流动资产(万元),412122,449312,385795,351716,351480,222672,178922,216653,292106,119521,88605,104305,68220,
总负债(万元),641945,718977,613866,586420,577675,417270,316918,266848,210767,138089,99890,113501,65923,
流动负债(万元),547825,618910,547442,558848,462942,308692,228482,180565,201481,136476,91534,112167,63041,
股东权益不含少数股东权益(万元),321553,310437,306790,304035,298124,232674,228383,225512,221197,66343,54694,52990,30960,
净资产收益率加权(%),6.8,5.71,3.44,4.76,7.83,4.95,4.59,5.53,11.05,26.24,18.4,36.66,36.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
