报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-2.12,-0.79,0.32,0.49,0.44,0.43,0.03,-0.3,0.08,0.11,0.02,-0.07,0.05,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,1.71,1.63,1.96,2,2.9,2.61,2.71,2.7,2.21,1.88,1.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.11,0.03,-0.04,0.61,0.04,0.19,0.25,0.59,0.7,
主营业务收入(万元),54047,144670,124532,135562,99344,50776,41739,41452,45762,40274,30522,34743,31450,29345,29118,26994,22745,
主营业务利润(万元),12021,41304,35071,53530,46859,31548,8631,6948,7160,6260,4055,3239,4820,6286,5872,5637,4906,
营业利润(万元),-104309,-33408,15613,31277,33836,25464,92,-10633,1697,2446,252,-1146,359,3026,3079,3020,2502,
投资收益(万元),277,42,106,--,0,-20,240,75,82,81,27,24,24,0,0,-39,-4,
营业外收支净额(万元),-5388,1630,8925,3740,4556,2543,125,40,59,71,159,360,--,15,0,0,0,
利润总额(万元),-109698,-31778,24538,35017,38392,28007,216,-10593,1756,2518,410,-786,664,3148,3343,3031,2631,
净利润(万元),-111291,-41426,16975,25633,23193,20051,640,-5487,1563,2057,186,-848,576,2184,2382,2273,1981,
净利润(扣除非经常性损益后)(万元),-107532,-43118,10765,22791,20318,17876,372,-5579,1518,2004,58,-1173,264,2081,2206,2240,1893,
经营活动产生的现金流量净额(万元),23477,47030,29570,30387,15061,-4495,5431,5836,1947,539,-473,7488,525,2277,1838,4304,5121,
现金及现金等价物净增加额(万元),-2613,-12939,-3037,3853,5853,4794,2775,-1920,-13688,4307,-387,2868,-10361,11986,718,1192,2808,
总资产(万元),138512,293891,374021,298198,291712,137921,100581,100453,99424,71464,59363,53949,48876,55586,42509,39185,33953,
流动资产(万元),64975,120971,165303,156168,152942,108458,28414,29055,34597,39870,33269,31670,28703,37606,24957,22254,19574,
总负债(万元),191756,242195,283346,197348,176342,48860,59366,60003,47629,26520,23728,21957,14832,21560,25595,24637,21874,
流动负债(万元),163882,208431,250515,174072,166555,48695,56864,58444,46343,24640,22248,21912,13481,19760,25595,23237,19474,
股东权益不含少数股东权益(万元),-75173,23843,65206,83422,96397,85113,31429,30004,36069,36734,35635,31992,33224,33159,16082,13699,11426,
净资产收益率加权(%),--,-92.99,18.7,31.94,22.28,26.7,2.08,-16.59,4.29,5.69,0.58,-2.6,1.74,10.1,16,18.09,18.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
