报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),-1.37,0.02,0.14,0.17,0.05,-0.06,0.04,-0.3,0.09,-0.12,0.14,0.09,0.17,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.56,2.47,2.53,2.3,2.22,2.3,2.27,2.63,3.23,1.79,1.47,1.19,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.38,0.34,0.11,-0.25,0.38,0.18,0.06,1.04,-0.48,0,--,-0.16,--,
主营业务收入(万元),42232,72059,79171,71692,36165,1193,8004,2060,24322,33088,31909,42377,45836,116791,107120,99169,91960,84947,81187,61279,42313,
主营业务利润(万元),14792,25718,28094,26133,15604,216,1594,-55,14881,7570,13144,17341,20497,10688,9761,4583,11380,11866,12247,10455,5182,
营业利润(万元),-87211,-3009,5152,11467,3585,-2702,776,-5276,2127,-2162,5103,3756,7762,2745,1044,-5686,4086,5190,6646,5724,2112,
投资收益(万元),-148,875,2100,635,617,-1174,2716,-5958,2628,-157,579,-322,-79,-569,-7495,-4520,-143,106,80,39,--,
营业外收支净额(万元),-839,4899,5728,857,594,570,-22,170,-43,-106,-544,--,--,-329,-390,-306,-45,0,-253,0,42,
利润总额(万元),-88050,1890,10880,12324,4179,-2132,754,-5105,2084,-2268,4559,4655,7763,1926,-6746,-10332,4003,5301,6534,5773,2153,
净利润(万元),-85334,1427,9142,10877,2761,-1417,833,-6470,1945,-2644,3100,1888,3601,646,-7021,-9638,3137,4491,4212,3899,1571,
净利润(扣除非经常性损益后)(万元),-85976,-5134,1408,11599,2228,-2179,-1975,-4443,3544,-3329,-985,790,3445,337,-7859,-10579,2770,0,--,0,--,
经营活动产生的现金流量净额(万元),-18518,-21642,6384,-522,3355,-4002,1096,-5249,8369,7347,2459,-5361,8170,3490,1158,20214,-9280,-4554,10770,0,--,
现金及现金等价物净增加额(万元),-15620,-32841,28528,24884,11593,-4238,-3114,-7966,6028,-2585,-769,6456,1752,-6043,-6593,-5942,19210,-1926,1001,0,--,
总资产(万元),121172,206274,208542,195221,192217,64718,71819,89740,95858,61760,80517,87244,125428,145621,113325,126606,156154,71791,59309,54494,37097,
流动资产(万元),86514,97037,105327,83751,77200,39796,45770,60283,77346,44294,61485,65089,85699,87693,54054,64908,94744,36963,30230,34160,16757,
总负债(万元),24360,19402,20686,10959,18358,12849,17655,31658,40039,7810,25178,37069,71877,96255,67638,74398,92605,46988,38894,38559,23484,
流动负债(万元),19871,17109,14097,10792,18065,9333,14155,31658,40039,7810,25178,17219,62267,85537,66836,65779,81105,46988,38894,38559,21724,
股东权益不含少数股东权益(万元),100075,186417,187751,182676,171769,48675,50131,49318,55818,53874,55261,50081,48403,44620,44015,51036,62615,24058,19694,15903,13613,
净资产收益率加权(%),-60.45,0.76,4.88,6.14,2.75,-2.87,1.68,-12.34,3.55,-4.82,6,3.84,7.75,1.46,-14.77,-17.01,5.69,0,--,25.05,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
