报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.73,0.8,0.43,0.11,0.08,0.36,0.09,0.1,0.19,0.37,0.41,0.31,0.36,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,1.98,2.07,1.94,3.12,1.53,1.31,1.87,1.82,2.39,2.73,2.68,2.66,2.74,2.67,1.77,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.39,0.53,1.25,-0.58,0.36,0.11,0.06,0.2,0.05,-0.27,0.21,0.01,0.01,0.31,--,--,
主营业务收入(万元),192078,283011,155827,140298,153002,194348,101717,76717,99397,219880,104396,83199,76483,17841,24489,38745,40945,41130,38882,41381,39633,38914,35926,36587,
主营业务利润(万元),64363,96012,43702,22208,23905,50325,17908,20238,29935,83022,32665,24383,24200,-1668,-1279,3252,8108,9927,10299,11782,10969,11919,9761,9808,
营业利润(万元),65393,81279,40850,12511,12164,38470,7885,9169,16548,56805,24261,17270,15042,-8627,-12273,-9594,-304,1373,4546,6827,5935,6411,5185,5003,
投资收益(万元),11638,15105,10250,0,695,1156,--,--,--,--,--,--,--,0,0,0,--,-697,-126,0,0,26,0,0,
营业外收支净额(万元),107,-288,-151,78,-40,140,-509,-97,-72,146,-1060,-366,3792,37,-1846,-121,-90,-46,-1,39,594,0,0,0,
利润总额(万元),65500,80991,40699,12589,12124,38609,7375,9072,16476,56951,23202,16904,18833,911,-13416,-8128,132,705,4420,6866,6529,6448,5592,5356,
净利润(万元),51046,57685,31483,8074,6041,26000,6540,7425,14105,27026,13651,10243,12011,911,-13416,-8128,132,333,3786,5837,5550,5481,3742,3588,
净利润(扣除非经常性损益后)(万元),50993,44803,21640,7965,5347,25031,6896,7487,14090,26802,14577,10436,7922,-10727,-13401,-8007,-2692,978,3499,5797,4620,--,--,--,
经营活动产生的现金流量净额(万元),164274,27409,145192,86559,47119,45156,-5828,-2298,-27977,38587,50255,-19229,11833,2438,1457,4638,1182,-6141,4822,324,175,4590,--,--,
现金及现金等价物净增加额(万元),117995,-35703,84785,6324,4961,69100,-25442,-17729,-24647,-8074,82243,-7543,16369,432,-273,-586,-1665,-11807,-3002,-6500,25737,-288,--,--,
总资产(万元),769209,611362,576212,411493,440177,445108,352217,336934,318036,366004,316306,210878,221174,94604,89641,102131,110633,115756,116413,96260,90213,56707,46347,44552,
流动资产(万元),661065,509912,491771,391796,419142,429269,324622,307000,305963,353835,285595,179157,186883,37402,36296,42058,45463,--,0,0,0,29359,21423,21911,
总负债(万元),492859,379402,372017,243906,277066,284423,195315,182696,146893,195402,178980,137454,167072,51645,47698,47062,47817,54187,55157,33263,28747,30189,22310,24257,
流动负债(万元),491485,338765,310118,182198,155004,170323,116900,99582,103050,146567,161409,98699,139080,51312,44398,40762,37817,--,0,0,0,20927,16697,21779,
股东权益不含少数股东权益(万元),276221,231846,192153,167485,163036,160622,146405,143504,150033,140852,125691,50458,43151,42960,41943,55069,62817,61569,61256,62997,61466,26517,24037,20295,
净资产收益率加权(%),20.09,26.9,17.46,4.89,3.73,16.58,4.52,5.25,9.73,19.71,24.67,21.89,18.17,2.15,-27.74,-13.83,0.21,0.54,6.14,9.09,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
