报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.03,0.07,0.19,0.19,0.36,0.19,0.16,0.32,0.28,0.09,-0.19,-0.12,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.87,-0.05,-0.17,-0.23,-0.46,0.31,1.01,1.32,1.31,1.21,1.14,0.5,1.17,2.03,1.78,1.58,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.42,0.14,0.12,0.07,0.2,0.28,0.22,-0.09,0.22,0.21,0.83,-0.1,-0.15,0,--,--,--,--,--,
主营业务收入(万元),42526,46839,54965,59218,67488,48401,50032,68250,55705,9516,9056,8733,16353,16763,14265,12591,8225,7640,4946,3390,5188,8175,7464,9209,6523,2809,466,
主营业务利润(万元),11891,13929,16191,22060,26406,16549,15240,20946,20270,4852,3561,4586,8167,9069,7606,6855,5238,4271,2372,927,1319,1954,1403,1366,2228,824,103,
营业利润(万元),3146,3918,8839,9244,15804,8654,7381,13331,12280,-26,-4839,-6423,-1896,1369,312,2185,2182,2123,1675,-8541,-270,1650,1404,2202,2249,868,199,
投资收益(万元),315,300,4502,-63,158,--,--,--,20,-46,1,37,--,-309,-294,-253,-229,-196,120,360,491,1404,927,0,--,0,364,
营业外收支净额(万元),-482,-438,-986,-33,35,-220,140,339,-50,2123,210,3206,--,-12542,-6577,-1490,-5,-62,-41,-2382,-22,--,0,0,--,0,0,
利润总额(万元),2663,3480,7853,9211,15838,8434,7521,13670,12230,2097,-4629,-3217,843,-11482,-6559,442,1949,2257,1754,-10563,199,3020,2346,2136,2088,1100,364,
净利润(万元),1106,2640,6736,6116,11440,6051,5221,10120,8965,2013,-4137,-2184,539,-12092,-6651,192,1719,1854,1739,-10232,155,2637,2109,1921,2088,1100,364,
净利润(扣除非经常性损益后)(万元),526,2118,50,6152,11262,6249,5125,9883,8549,166,-4339,-5185,-2343,305,-260,1695,1637,1870,382,-7875,0,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),15583,14753,12233,13247,20906,10935,8506,12441,13466,3078,2838,1303,3734,5241,4094,-1678,3996,3909,15358,-1810,-2735,-19,--,--,--,--,--,
现金及现金等价物净增加额(万元),1190,-6454,6400,582,5621,-1029,1795,-1206,149,2980,2190,-189,-88,31,110,-5928,1141,-401,4969,-713,-1319,1888,--,--,--,--,--,
总资产(万元),266803,249598,233621,204417,87280,68474,60277,51301,44797,25507,31374,31724,37223,55524,56274,54789,41889,37405,35249,38993,32533,30051,26006,22340,14576,12324,6612,
流动资产(万元),22295,20134,24842,15762,13762,7689,7993,8379,7859,6293,3008,1115,1501,2519,3495,9976,14123,0,14092,20333,0,20595,18729,18905,12409,10923,5545,
总负债(万元),106474,90986,77499,136484,25990,18633,16920,13089,16862,26463,34505,34732,43241,47101,35435,29387,17522,14950,12453,27666,10891,8058,6799,5321,7096,--,--,
流动负债(万元),29676,29997,59364,117308,19097,11059,7076,12830,12812,26463,32843,28139,26124,38277,22358,25911,8809,0,8289,18869,0,7118,5675,4627,6044,4121,1620,
股东权益不含少数股东权益(万元),160250,157940,155308,66985,60671,49348,43433,38308,28042,-1003,-3818,-4291,-8467,5605,18481,24285,23756,22017,20842,9224,21523,21879,19207,17020,7481,0,0,
净资产收益率加权(%),0.69,1.69,6.48,9.6,20.86,13.05,12.77,30.5,38.06,--,0,--,--,-100.95,-30.49,0.79,7.14,8.51,18.4,-71.35,0,12.84,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
