报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.3,0.25,0.44,0.47,0.45,0.72,0.67,0.55,
每股净资产(元),--,--,--,3.75,3.28,3.59,2.87,1.8,
每股经营活动产生的现金流量净额(元),--,--,--,0.31,0.6,1.08,0.39,0.92,
主营业务收入(万元),49870,35618,31763,27551,23673,26893,23038,19848,
主营业务利润(万元),11355,8989,9899,9669,8822,11184,9667,7096,
营业利润(万元),3093,2486,3513,3406,2853,5591,4369,3323,
投资收益(万元),181,107,92,--,--,--,--,--,
营业外收支净额(万元),-1,-10,215,86,539,-6,18,-22,
利润总额(万元),3092,2476,3728,3492,3392,5585,4387,3301,
净利润(万元),2680,2209,3374,3107,2974,4746,3694,2771,
净利润(扣除非经常性损益后)(万元),1937,1711,2993,3040,2508,4726,3635,2924,
经营活动产生的现金流量净额(万元),5315,3589,3380,2021,3962,7167,2568,4619,
现金及现金等价物净增加额(万元),2743,504,5557,406,14,-3831,4492,-181,
总资产(万元),80671,63211,57024,40282,34172,37128,34158,23686,
流动资产(万元),40057,32160,30943,16415,12261,15194,17359,8718,
总负债(万元),33787,19732,14714,15499,12497,13426,15202,14675,
流动负债(万元),24120,18866,14438,15216,12207,13136,15052,14675,
股东权益不含少数股东权益(万元),45490,43479,42310,24782,21675,23702,18955,9010,
净资产收益率加权(%),6.03,5.16,10.06,13.38,13.11,22.25,29.26,36.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
