报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.48,0.07,0.18,0.17,0.11,-0.75,0.07,0.17,0.18,0.19,0.16,0.08,-0.06,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,2.25,2.12,2.01,1.94,2.05,2.08,3.08,3.13,3.09,2.97,3.04,3.8,3.69,3.66,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.1,0.21,0.27,0.03,0.25,0.46,-0.1,-0.15,-0.03,0.18,0.29,0.52,0.24,-0.16,--,--,--,--,
主营业务收入(万元),44529,57867,62621,74814,53446,52152,37876,29613,50384,35156,36448,31990,30249,29477,16537,15368,13996,17049,20369,30322,32929,41061,73028,84977,74650,64160,31391,
主营业务利润(万元),-8910,2101,3556,9732,3980,4773,-120,-3078,5925,8197,10918,8388,5550,2946,4095,2687,3499,2888,5123,5292,8511,9072,8764,7321,9871,11163,2915,
营业利润(万元),-16104,-2795,5103,5041,-4706,-38540,-5862,-3372,-2035,-590,3085,1568,-7282,475,-1137,699,-545,-3533,1748,3601,5745,8407,7218,8283,12573,13468,4835,
投资收益(万元),776,-2093,158,6620,372,610,1268,9448,-95,-921,-874,2782,297,6594,684,267,3214,7077,-31,228,-82,0,0,0,0,0,0,
营业外收支净额(万元),411,4832,318,-21,7650,2806,7872,9004,9350,6600,2555,652,2201,--,-128,-257,-37,-68,673,-134,236,-13,0,0,0,0,0,
利润总额(万元),-15693,2036,5421,5020,2944,-35733,2009,5632,7315,6010,5640,2220,-5081,2049,731,709,2633,3494,2535,3992,6037,8893,9495,11177,14670,14024,4835,
净利润(万元),-15397,2248,5724,5425,3566,-24087,2105,5431,5828,6179,5003,2595,-1947,647,289,545,2395,3351,2647,4002,6152,8684,9495,9275,9829,14024,4835,
净利润(扣除非经常性损益后)(万元),-15826,-4490,1622,3229,3252,-24369,1625,-3446,-3518,-477,2351,269,-4459,-2439,-2882,-2073,-1618,-3926,1755,3838,6152,8684,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-6289,-422,1259,14872,3032,6427,-1566,9315,1421,3280,6669,8570,922,7990,14726,-2440,-3663,-787,4614,7212,13026,5938,-4046,--,--,--,--,
现金及现金等价物净增加额(万元),-3387,-3656,-1666,-6390,3677,-13810,4511,8179,-4301,1679,-4652,-26932,-23849,61187,7318,-5652,808,-6030,-2713,4694,5133,-3604,-4087,--,--,--,--,
总资产(万元),114095,112473,104618,102682,89958,85150,92904,93461,89150,92426,78574,71445,123723,126870,86682,97563,84951,84482,121508,91595,109438,111934,114151,95125,65442,49245,27500,
流动资产(万元),32994,38593,44994,51836,44312,40717,57386,60693,56244,62113,49256,41939,94427,97138,56210,61883,64505,56622,--,0,0,0,71586,47166,26776,29983,17789,
总负债(万元),49039,31242,25572,34094,31365,30386,8644,9580,11989,19662,9851,5928,52191,47685,7030,16431,5470,6188,46706,13823,12491,16684,22030,14347,38212,23578,13724,
流动负债(万元),41787,26318,22080,30490,28734,27749,7484,8350,10689,18238,8335,5271,51154,47499,7030,15967,5470,6188,--,0,0,0,22030,10550,17533,11782,9923,
股东权益不含少数股东权益(万元),60848,76432,74115,68864,63025,58445,84223,83690,76151,71997,67858,64146,62010,65394,66333,77664,78918,77781,74802,76702,95862,93067,92121,80778,27230,25668,13776,
净资产收益率加权(%),-22.43,2.99,8.01,6.58,6.15,-34.07,2.51,6.6,7.86,8.79,7.54,4.08,-3.07,0.98,0.41,0.7,3.05,4.39,3.57,5.18,6.46,0,10.98,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
