报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.51,0.53,0.46,0.09,-1.34,0.03,-1.28,0.04,0.78,0.46,0.21,0.04,1.12,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.78,5.63,3.95,3.76,4.35,3.29,3.18,2.85,3.36,3.23,3.25,3.25,3.07,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.21,0.18,0.7,1.55,-2.08,-0.27,0.87,1.39,0.35,-0.25,-0.47,0.51,-0.42,0.04,--,--,
主营业务收入(万元),4288723,3960107,3441017,3342906,3107920,2613365,2192177,1626843,1284161,926696,715494,916291,825842,482348,362401,304192,162112,122044,114456,119004,110840,100074,101008,104319,
主营业务利润(万元),360678,330415,328506,222024,100207,155871,1973,147486,202352,122843,9723,111071,128437,73955,70554,67084,25364,16466,15776,19613,17380,18585,16019,15465,
营业利润(万元),136124,134185,130092,46121,-147040,-8175,-165519,1214,84456,37059,13757,-1384,62873,26620,34546,41235,5335,556,1445,9303,9183,10988,9587,8142,
投资收益(万元),1281,9035,6130,-4022,3998,5870,422,-2460,711,-791,-248,495,121,-5197,-1578,18,17,-46,249,9,0,--,--,--,
营业外收支净额(万元),-5567,-3899,-27618,-11814,-486,13216,8431,2999,-3928,4541,2072,379,4809,-1637,-1780,-2675,-837,-362,-213,173,820,60,731,-169,
利润总额(万元),130556,130286,102473,34307,-147526,5041,-157087,4213,80528,41600,15828,-1005,67682,23185,34036,39024,4520,148,1668,9728,10045,11048,10318,7973,
净利润(万元),84935,88121,70603,13612,-196863,3448,-134066,3451,70321,36647,13439,2561,60120,21258,28509,33536,4578,116,1456,9728,10045,10444,10311,7967,
净利润(扣除非经常性损益后)(万元),82354,73845,91869,23780,-225892,-8123,-144067,3044,72669,32914,11729,2507,59950,22075,29439,33606,5460,112,1451,9545,9183,--,--,--,
经营活动产生的现金流量净额(万元),210088,254719,229495,179812,203076,173078,218409,27655,18834,14419,45348,100878,-111520,-14507,46704,74850,12407,-8962,-16869,18168,-14931,886,--,--,
现金及现金等价物净增加额(万元),-71243,128166,133103,-35090,142351,-108101,88247,3248,61030,49624,-7057,-15902,12787,10550,2586,8452,-2117,-2397,-9930,-6253,34229,151,--,--,
总资产(万元),3513731,3425216,3055290,2842518,2759787,2258173,2265757,2344539,1654527,1133112,740152,685757,692947,427898,312801,286726,234083,224862,208419,190937,163363,84331,67049,58934,
流动资产(万元),1088247,1131730,1069540,899535,843972,1003960,1021565,1319034,857844,562197,298505,315885,395108,179733,99208,122067,120407,--,--,0,0,47436,42093,40808,
总负债(万元),2110387,2009036,1831983,1946406,1889078,1546071,1556924,1829046,1128642,669395,483237,440817,458423,250597,141074,132786,113121,108597,92265,74751,53326,50978,45291,41212,
流动负债(万元),1730074,1402127,1550861,1578747,1427566,1238470,1341505,1577767,921293,514950,288501,317544,332240,244718,123859,115004,100013,--,--,0,0,47178,40191,37112,
股东权益不含少数股东权益(万元),1240291,1195225,1095597,787183,771680,707148,705623,512670,523629,463789,256716,244445,233819,176570,170793,152996,120296,115531,116154,116186,110037,33353,21757,17721,
净资产收益率加权(%),6.92,7.72,7.83,1.75,-22.62,0.49,-22.02,0.67,14.24,9.24,5.38,1.09,29.29,12.3,17.61,24.5,3.87,0.1,1.26,8.47,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
