报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.07,0.13,0.72,1.09,0.99,0.16,0.28,0.19,
每股净资产(元),--,--,--,--,2.61,1.62,2.01,1.71,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.02,1.15,0.56,0,
主营业务收入(万元),35423,36928,50451,46744,39060,26705,26700,30112,
主营业务利润(万元),14158,14582,23157,21032,18336,13346,12704,12853,
营业利润(万元),1474,3106,10086,8206,6464,1726,1879,1119,
投资收益(万元),-859,-89,226,190,108,134,-18,-10,
营业外收支净额(万元),-0,-7,15,119,289,14,219,140,
利润总额(万元),1474,3099,10101,8325,6754,1740,2099,1259,
净利润(万元),1035,2106,7496,5871,5355,814,1253,835,
净利润(扣除非经常性损益后)(万元),933,1700,7485,5841,5056,703,1089,730,
经营活动产生的现金流量净额(万元),3980,11429,-2976,5098,126,6197,2515,0,
现金及现金等价物净增加额(万元),-8006,-4809,15270,3204,5438,-3531,319,-284,
总资产(万元),61034,50051,61862,31751,24163,18171,17833,16801,
流动资产(万元),40573,40009,57614,29580,22059,16256,16314,15373,
总负债(万元),15476,8138,12586,12570,9839,8786,8555,9063,
流动负债(万元),14740,8138,12586,12570,9839,8785,8554,9063,
股东权益不含少数股东权益(万元),41295,40933,47890,18929,14106,8762,9024,7716,
净资产收益率加权(%),2.55,4.66,18.07,36,47.43,8.83,15.02,11.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
