报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.47,0.62,0.78,1.03,0.87,0.35,0.37,0.48,
每股净资产(元),--,--,--,3.01,2.66,2.12,1.88,1.74,
每股经营活动产生的现金流量净额(元),--,--,--,1.5,1.41,0.7,0.86,0.68,
主营业务收入(万元),30376,34429,37541,40149,38561,29578,29715,30656,
主营业务利润(万元),9658,11392,14682,15236,13887,8269,8399,10067,
营业利润(万元),6699,8720,10057,10431,8785,3287,2820,4862,
投资收益(万元),2096,1639,284,15,66,64,93,11,
营业外收支净额(万元),-98,-7,-31,393,396,375,1046,167,
利润总额(万元),6601,8712,10026,10824,9181,3661,3866,5029,
净利润(万元),5697,7469,8592,9236,7810,3145,3297,4324,
净利润(扣除非经常性损益后)(万元),3548,5423,7849,8898,7473,2819,2409,4188,
经营活动产生的现金流量净额(万元),7409,8370,9611,13541,12711,6276,7768,6092,
现金及现金等价物净增加额(万元),4562,-250,5622,775,-224,217,-1023,1265,
总资产(万元),101005,80242,75625,37066,39252,39009,39588,37137,
流动资产(万元),58627,48822,49592,9681,9300,9719,10022,10548,
总负债(万元),23155,6205,6056,9932,15354,19922,22645,21492,
流动负债(万元),13764,5175,5089,8544,12667,16353,17534,14974,
股东权益不含少数股东权益(万元),77443,74037,69568,27134,23898,19087,16942,15645,
净资产收益率加权(%),7.51,10.44,15.77,35.16,35.25,17.62,19.83,30.92,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
