报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.29,0.48,0.27,0.36,0.41,0.39,0.31,0.28,0.33,0.38,0.44,0.16,0.61,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.08,3.9,3.67,3.38,3.5,3.08,4.27,4,4.55,4.08,3.84,3.78,3.63,1.55,1.12,0.85,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.34,0.35,0.37,0.61,0.23,0.27,0.33,0.48,0.58,0.47,0.33,0.83,0.14,0.08,0,--,
主营业务收入(万元),253492,289908,319181,357865,322138,277194,260571,230493,225702,216114,196671,178888,154897,137573,123580,100175,84972,62956,49942,36495,35414,33905,30140,19683,
主营业务利润(万元),58240,67524,68964,71544,69358,65608,60350,54075,55389,56044,55200,50824,44414,44672,43383,41516,36263,30695,21422,17960,17304,15269,13202,7484,
营业利润(万元),24848,36383,22281,28300,32201,30516,24583,21802,26197,27443,30099,10820,42550,18373,20722,20186,15164,15669,9915,12227,13124,12037,10204,3465,
投资收益(万元),5000,15047,3430,2202,7902,5135,1650,-1009,1498,2244,4750,-11235,26839,9604,589,-4941,2959,2116,5608,2424,133,--,10,13,
营业外收支净额(万元),-106,-228,-460,-94,716,-15,-363,582,-171,-159,518,118,-143,-433,-99,-476,-382,-166,-175,-313,201,-120,0,-22,
利润总额(万元),24742,36154,21821,28206,32917,30502,24220,22385,26025,27284,30617,10939,42407,27622,21212,14859,17741,17619,15348,14338,13458,11917,10390,3456,
净利润(万元),14532,24179,13713,18015,20811,19718,15589,14356,16520,19273,22096,8260,30747,20183,15785,11235,13204,12868,10869,11885,11265,9819,9249,3138,
净利润(扣除非经常性损益后)(万元),4223,12386,12189,17705,17383,17091,14942,12827,17777,18772,18369,17678,13370,12494,14918,15508,10549,11038,6155,12078,10820,--,0,--,
经营活动产生的现金流量净额(万元),46585,43383,44311,9615,21245,29989,27121,23212,17282,17781,18841,30526,11806,13850,10929,15981,16186,13036,9249,23131,3977,1613,0,--,
现金及现金等价物净增加额(万元),49981,5807,18754,3588,-3874,-23318,-2509,3609,6860,11592,-3412,10977,16324,662,60,-3945,3621,6319,2567,-4762,37798,-86,0,--,
总资产(万元),415834,388494,385697,385788,385026,362222,330440,319888,295828,274377,245552,220280,236629,202910,184290,179200,163518,153769,141628,122214,117122,43249,30616,24741,
流动资产(万元),224595,224888,237313,243091,241460,219393,205664,200647,216151,197379,169076,148380,166697,126292,109853,105308,100622,0,0,0,0,28513,21983,16147,
总负债(万元),73362,63890,80311,80490,92573,87124,72994,73312,63301,54447,40059,32425,41686,33039,28042,32283,25606,29679,30654,16137,15324,11963,8023,7725,
流动负债(万元),67734,60811,77961,77842,89684,83552,67823,69949,61530,52717,38293,30010,38263,29513,24671,28813,25526,0,0,0,0,10461,8023,7225,
股东权益不含少数股东权益(万元),287801,273682,258674,253922,244412,232064,220218,212233,205441,196507,184940,170361,176459,155205,143496,134502,127467,114262,107452,105830,101589,31037,22380,17016,
净资产收益率加权(%),5.08,9.05,5.34,7.23,8.74,8.72,7.19,6.85,8.19,10.07,12.4,4.73,18.45,13.46,11.31,8.53,10.57,11.3,9.96,11.05,0,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
